prompt,completion
"Between Andrea's Gerrard Street Bakery and Mong-Kut Thai, the restaurant at a greater distance is", Mong-Kut Thai
"You don't like the restaurants nearby. If I were you, between Ferg's Bar & Grill and Thobors Boulangerie Patisserie Café I would go to", Thobors Boulangerie Patisserie Café
"Between Loaded Pierogi and The Calvin Bar, the more affordable restaurant is", Loaded Pierogi
"Between Le Tibet and Waterfront Deli, the farthest restaurant is", Le Tibet
"Between Starbucks and Barcelona Tavern, the more expensive restaurant is", Barcelona Tavern
"You are looking for restaurants further away. Between 808 Social and Garden Restaurant, you should go to", 808 Social
"I don't like restaurants further away. Between Riverdale Perk Cafe and Cafe Cocoro, I should go to", Cafe Cocoro
"Between Flaky Tart and Snakes & Lattes College, the more affordable restaurant is", Snakes & Lattes College
"Between Bibab Express and Gorhegorhe, the more expensive restaurant is", Gorhegorhe
"Between Cafe Cocoro and Mong-Kut Thai, the restaurant at a smaller distance is", Cafe Cocoro
"Between Starbucks and Lahori Taste, the farthest restaurant is", Lahori Taste
"Between 808 Social and Ace's Place Bar Grill Hub, the more expensive restaurant is", Ace's Place Bar Grill Hub
"Between Waterfront Deli and Ali's Tandoori Curry House, the nearest restaurant is", Waterfront Deli
"Between Chinese Burger and Tosto Quickfire Pizza Pasta, the restaurant at a greater distance is", Tosto Quickfire Pizza Pasta
"You don't like restaurants further away. Between Hero Certified Burgers and Riverdale Perk Cafe, you should go to", Hero Certified Burgers
"Between No Bull Burgers and Omg Oh My Gyro, the restaurant with lower price is", Omg Oh My Gyro
"Between Le Tibet and Garden Restaurant, the restaurant at a smaller distance is", Garden Restaurant
"Between Dim Sum King Seafood Restaurant and The Friendly Thai, the farthest restaurant is", Dim Sum King Seafood Restaurant
"Between Lageez and Chandni Chowk Restaurant, the more expensive restaurant is", Lageez
"Between The Calvin Bar and Ichiban Sushi, the restaurant with higher price is", The Calvin Bar
"Someone doesn't like expensive restaurants. Between Le Tibet and The Porch Toronto, this person should go to", Le Tibet
"Between Shell and Casey's Bar & Grill, the restaurant at a smaller distance is", Casey's Bar & Grill
"Between Dim Sum King Seafood Restaurant and City Fried Chicken, the restaurant at a smaller distance is", City Fried Chicken
"Someone is looking for an affordable restaurant. Between Peter's No Frills and No Bull Burgers, this person should go to", Peter's No Frills
"Between United Bakers Dairy Restaurant and Poorani Vilaas, the restaurant with lower price is", Poorani Vilaas
"You are looking for restaurants further away. If I were you, between Pizzeria Libretto and Kenzo Ramen I would go to", Kenzo Ramen
"Between Chinese Burger and Sushitto On the Road, the farthest restaurant is", Sushitto On the Road
"You are looking for an affordable restaurant. Between Flaky Tart and Nikko Sushi, you should go to", Nikko Sushi
"Between Sunnyside Pavilion Cafe and Hanoi Bistro, the restaurant with lower price is", Hanoi Bistro
"Between Waterfront Deli and Barcelona Tavern, the restaurant at a smaller distance is", Waterfront Deli
"Between United Bakers Dairy Restaurant and Sakura Ichiban Restaurant, the restaurant at a greater distance is", United Bakers Dairy Restaurant
"Between Sweet Trolley Bakery and Shell, the more expensive restaurant is", Shell
"You don't like the restaurants nearby. Between Peter's No Frills and The Porch Toronto, you should go to", Peter's No Frills
"Between Kom Jug Yuen Restaurant and Cocina Economica, the restaurant with higher price is", Cocina Economica
"You don't like restaurants further away. Between Pizzeria Libretto and Starbucks, you should go to", Pizzeria Libretto
"Between The World Carribean Bistro and Peter's No Frills, the restaurant with lower price is", Peter's No Frills
"Between Epicure Cafe & Grill and Zavida Coffee Roasters, the farthest restaurant is", Epicure Cafe & Grill
"Between Sauce on the Danforth and Ali Baba's Middle Eastern Cuisine, the restaurant at a smaller distance is", Ali Baba's Middle Eastern Cuisine
"Between Sushi Cafe and Ravi Soups, the restaurant at a greater distance is", Sushi Cafe
"Between Hanoi Bistro and Lageez, the nearest restaurant is", Lageez
"Someone is looking for restaurants nearby. Between Ichiban Sushi and Beach Fish House, this person should go to", Beach Fish House
"You don't like the restaurants nearby. If I were you, between Populus and Noah's Natural Foods I would go to", Populus
"Between Yes To Fresh and Aroma Espresso Bar, the nearest restaurant is", Yes To Fresh
"Between Pho 88 Viet Thai Cuisine and The Calvin Bar, the restaurant with lower price is", Pho 88 Viet Thai Cuisine
"Between Sushi Q and Le Tibet, the restaurant at a greater distance is", Le Tibet
"Between Dim Sum King Seafood Restaurant and Aroma Espresso Bar, the restaurant at a greater distance is", Dim Sum King Seafood Restaurant
"I don't like expensive restaurants. Between Pita Lite and Barcelona Tavern, I should go to", Pita Lite
"Between Athletes Kitchen and Flaky Tart, the restaurant at a smaller distance is", Flaky Tart
"Between Pita Lite and Pho 88 Viet Thai Cuisine, the nearest restaurant is", Pita Lite
"You are looking for restaurants further away. If I were you, between Pizza Nova and Seoulicious I would go to", Seoulicious
"Someone is looking for restaurants further away. Between The Big Carrot and Dim Sum King Seafood Restaurant, this person should go to", Dim Sum King Seafood Restaurant
"Someone is looking for restaurants further away. Between Snakes & Lattes College and Ferg's Bar & Grill, this person should go to", Snakes & Lattes College
"Between Cocina Economica and Starbucks, the restaurant at a greater distance is", Cocina Economica
"Between Thobors Boulangerie Patisserie Café and Ali Baba's Middle Eastern Cuisine, the restaurant at a greater distance is", Thobors Boulangerie Patisserie Café
"Between Gorhegorhe and Athletes Kitchen, the more affordable restaurant is", Athletes Kitchen
"Between Bamboo Cafe Chinese Restaurant and Pita Lite, the more expensive restaurant is", Bamboo Cafe Chinese Restaurant
"You don't like expensive restaurants. If I were you, between Hero Certified Burgers and Poorani Vilaas I would go to", Poorani Vilaas
"Between Waterfront Deli and Sushitto On the Road, the restaurant at a greater distance is", Sushitto On the Road
"You are looking for an expensive restaurant. Between Cygnet Coffee and Sunnyside Pavilion Cafe, you should go to", Sunnyside Pavilion Cafe
"You don't like expensive restaurants. If I were you, between Mong-Kut Thai and What A Bagel I would go to", What A Bagel
"You don't like the restaurants nearby. Between Rajput's Bistro 111 and Sushi Cafe, you should go to", Sushi Cafe
"Between What A Bagel and Beach Fish House, the restaurant at a greater distance is", What A Bagel
"Between Second Cup and 808 Social, the restaurant at a smaller distance is", Second Cup
"Someone is looking for restaurants nearby. Between Red Lobster and Sushi Cafe, this person should go to", Red Lobster
"Between Hue's Kitchen and Gorhegorhe, the restaurant at a greater distance is", Hue's Kitchen
"Between Omg Oh My Gyro and Andrea's Gerrard Street Bakery, the restaurant with lower price is", Omg Oh My Gyro
"Between Omg Oh My Gyro and Barcelona Tavern, the restaurant with higher price is", Barcelona Tavern
"Someone is looking for an expensive restaurant. Between Richmond Kosher Bakery and Bibab Express, this person should go to", Richmond Kosher Bakery
"You are looking for restaurants nearby. Between Bamboo Cafe Chinese Restaurant and Mong-Kut Thai, you should go to", Bamboo Cafe Chinese Restaurant
"Between Aroma Espresso Bar and Mymy Chicken, the nearest restaurant is", Aroma Espresso Bar
"Someone doesn't like cheap restaurants. Between Ali Baba's Middle Eastern Cuisine and Gorhegorhe, this person should go to", Gorhegorhe
"Between Ali's Tandoori Curry House and Rajput's Bistro 111, the farthest restaurant is", Ali's Tandoori Curry House
"You don't like restaurants further away. If I were you, between Ali's Tandoori Curry House and Flaky Tart I would go to", Flaky Tart
"Between Dim Sum King Seafood Restaurant and Cygnet Coffee, the restaurant with lower price is", Cygnet Coffee
"Between Beach Fish House and Seoulicious, the restaurant at a greater distance is", Seoulicious
"Between The Mountain Grill and Juice Bar and Bibab Express, the restaurant at a smaller distance is", Bibab Express
"Between The Calvin Bar and Ace's Place Bar Grill Hub, the restaurant with lower price is", Ace's Place Bar Grill Hub
"You are looking for an affordable restaurant. Between Noah's Natural Foods and What A Bagel, you should go to", What A Bagel
"You don't like cheap restaurants. Between Chinese Burger and Vesta Lunch, you should go to", Chinese Burger
"Someone doesn't like expensive restaurants. Between Astoria Shish Kebob House and The Big Carrot, this person should go to", Astoria Shish Kebob House
"Between Conviction and Rajput's Bistro 111, the more affordable restaurant is", Rajput's Bistro 111
"Between Waterfront Deli and Beach Fish House, the restaurant with higher price is", Beach Fish House
"Between Riverdale Perk Cafe and Yes To Fresh, the nearest restaurant is", Yes To Fresh
"You are looking for restaurants nearby. Between Ravi Soups and Thobors Boulangerie Patisserie Café, you should go to", Ravi Soups
"I don't like restaurants further away. Between Xawaash and Rol Jui Seafood Restaurant, I should go to", Xawaash
"Between Cygnet Coffee and Rajput's Bistro 111, the more expensive restaurant is", Rajput's Bistro 111
"Between Epicure Cafe & Grill and Bibab Express, the farthest restaurant is", Epicure Cafe & Grill
"Between The Porch Toronto and Athletes Kitchen, the restaurant at a smaller distance is", The Porch Toronto
"Between Mymy Chicken and Yes To Fresh, the more affordable restaurant is", Yes To Fresh
"You are looking for restaurants nearby. If I were you, between Noah's Natural Foods and Astoria Shish Kebob House I would go to", Noah's Natural Foods
"Between Pizzeria Libretto and Rajput's Bistro 111, the nearest restaurant is", Pizzeria Libretto
"You are looking for an affordable restaurant. If I were you, between Sushitto On the Road and Omg Oh My Gyro I would go to", Omg Oh My Gyro
"Between Pizzeria Libretto and Barcelona Tavern, the restaurant at a greater distance is", Barcelona Tavern
"Between What A Bagel and Yes To Fresh, the farthest restaurant is", What A Bagel
"Between Poorani Vilaas and Pizzeria Libretto, the farthest restaurant is", Poorani Vilaas
"Between Shell and Pho Phuong, the restaurant with higher price is", Shell
"You don't like the restaurants nearby. Between Astoria Shish Kebob House and Poorani Vilaas, you should go to", Astoria Shish Kebob House
"Between Pita Lite and Ravi Soups, the restaurant with higher price is", Ravi Soups
"Between Sushitto On the Road and Yes To Fresh, the nearest restaurant is", Yes To Fresh
"Between L'Unita Enoteca and Casey's Bar & Grill, the restaurant at a smaller distance is", Casey's Bar & Grill
"Between Pho 88 Viet Thai Cuisine and Poorani Vilaas, the restaurant at a greater distance is", Pho 88 Viet Thai Cuisine
"Between Ravi Soups and Pita Lite, the more affordable restaurant is", Pita Lite
"Someone doesn't like expensive restaurants. Between Kingsmen Pub & Grill and Omg Oh My Gyro, this person should go to", Omg Oh My Gyro
"Someone is looking for an affordable restaurant. Between Astoria Shish Kebob House and What A Bagel, this person should go to", What A Bagel
"You don't like restaurants further away. If I were you, between Hero Certified Burgers and Lahori Taste I would go to", Hero Certified Burgers
"Between The Calvin Bar and Mong-Kut Thai, the restaurant with lower price is", Mong-Kut Thai
"Between Pizza Nova and Kenzo Ramen, the restaurant with lower price is", Pizza Nova
"Between The Calvin Bar and Cygnet Coffee, the farthest restaurant is", The Calvin Bar
"Between L'Unita Enoteca and Rol Jui Seafood Restaurant, the restaurant with lower price is", Rol Jui Seafood Restaurant
"Between Zavida Coffee Roasters and Seoulicious, the restaurant at a greater distance is", Seoulicious
"Between Rol Jui Seafood Restaurant and Xawaash, the nearest restaurant is", Xawaash
"Someone is looking for restaurants further away. Between The Porch Toronto and Rajput's Bistro 111, this person should go to", Rajput's Bistro 111
"Between Shell and Cafe Cocoro, the restaurant with higher price is", Shell
"I don't like the restaurants nearby. Between Sauce on the Danforth and Garden Restaurant, I should go to", Sauce on the Danforth
"I don't like restaurants further away. Between Xawaash and Le Tibet, I should go to", Xawaash
"Someone doesn't like the restaurants nearby. Between Riverdale Perk Cafe and Poorani Vilaas, this person should go to", Riverdale Perk Cafe
"You don't like the restaurants nearby. If I were you, between Peter's No Frills and Ravi Soups I would go to", Peter's No Frills
"You are looking for restaurants nearby. If I were you, between Dim Sum King Seafood Restaurant and Chinese Burger I would go to", Chinese Burger
"Between Ali Baba's Middle Eastern Cuisine and Pizzeria Libretto, the more affordable restaurant is", Ali Baba's Middle Eastern Cuisine
"You are looking for restaurants nearby. Between The Grover Pub and Zavida Coffee Roasters, you should go to", Zavida Coffee Roasters
"Between Sushi Q and Golden Joy Hakka Restaurant, the restaurant with lower price is", Golden Joy Hakka Restaurant
"You are looking for an expensive restaurant. Between Bulk Barn and Omg Oh My Gyro, you should go to", Bulk Barn
"Between Nikko Sushi and Sushi Q, the restaurant at a smaller distance is", Nikko Sushi
"You don't like restaurants further away. If I were you, between Pho Phuong and Xawaash I would go to", Xawaash
"I don't like restaurants further away. Between Bulk Barn and The Grover Pub, I should go to", Bulk Barn
"I don't like the restaurants nearby. Between Sushi Q and The Mountain Grill and Juice Bar, I should go to", The Mountain Grill and Juice Bar
"Between Mong-Kut Thai and Ferg's Bar & Grill, the restaurant at a greater distance is", Mong-Kut Thai
"Someone doesn't like cheap restaurants. Between Kom Jug Yuen Restaurant and Populus, this person should go to", Populus
"You are looking for an expensive restaurant. If I were you, between The Friendly Thai and Sushi Cafe I would go to", The Friendly Thai
"Between Mymy Chicken and What A Bagel, the nearest restaurant is", What A Bagel
"Someone doesn't like restaurants further away. Between The Calvin Bar and Cinnabon, this person should go to", Cinnabon
"I'm looking for an affordable restaurant. Between Barcelona Tavern and The Big Carrot, I should go to", Barcelona Tavern
"Between Bibab Express and Tosto Quickfire Pizza Pasta, the restaurant with higher price is", Tosto Quickfire Pizza Pasta
"I don't like expensive restaurants. Between Brussels Bistro and Vesta Lunch, I should go to", Vesta Lunch
"You don't like restaurants further away. Between Lahori Taste and Pizza Nova, you should go to", Pizza Nova
"Between Le Tibet and Lageez, the farthest restaurant is", Le Tibet
"Someone doesn't like cheap restaurants. Between Lageez and Peter's No Frills, this person should go to", Lageez
"You are looking for an expensive restaurant. If I were you, between King Palace and Hanoi Bistro I would go to", King Palace
"Someone doesn't like expensive restaurants. Between King Palace and Yes To Fresh, this person should go to", Yes To Fresh
"You don't like cheap restaurants. Between Victory Cafe and Omg Oh My Gyro, you should go to", Victory Cafe
"Between Zavida Coffee Roasters and Sushi Q, the restaurant at a smaller distance is", Zavida Coffee Roasters
"Between Golden Joy Hakka Restaurant and Epicure Cafe & Grill, the more affordable restaurant is", Golden Joy Hakka Restaurant
"Between Le Tibet and Cafe Cocoro, the nearest restaurant is", Cafe Cocoro
"Someone doesn't like restaurants further away. Between 808 Social and Casey's Bar & Grill, this person should go to", Casey's Bar & Grill
"You are looking for an affordable restaurant. Between Chinese Burger and Pita Lite, you should go to", Pita Lite
"Between Athletes Kitchen and Riverdale Perk Cafe, the restaurant at a smaller distance is", Athletes Kitchen
"I don't like the restaurants nearby. Between The Grover Pub and Kom Jug Yuen Restaurant, I should go to", The Grover Pub
"Someone doesn't like expensive restaurants. Between Chandni Chowk Restaurant and Casey's Bar & Grill, this person should go to", Chandni Chowk Restaurant
"You don't like restaurants further away. Between What A Bagel and Sakura Ichiban Restaurant, you should go to", Sakura Ichiban Restaurant
"Between Garden Restaurant and Yes To Fresh, the more expensive restaurant is", Garden Restaurant
"Between Brussels Bistro and Rol Jui Seafood Restaurant, the restaurant with lower price is", Rol Jui Seafood Restaurant
"Between Bulk Barn and Sauce on the Danforth, the restaurant at a smaller distance is", Bulk Barn
"You don't like the restaurants nearby. Between Sushitto On the Road and Second Cup, you should go to", Sushitto On the Road
"Between Bamboo Cafe Chinese Restaurant and Rol Jui Seafood Restaurant, the farthest restaurant is", Rol Jui Seafood Restaurant
"Someone doesn't like cheap restaurants. Between Sushi Cafe and The Mountain Grill and Juice Bar, this person should go to", The Mountain Grill and Juice Bar
"Someone is looking for an expensive restaurant. Between Brussels Bistro and Second Cup, this person should go to", Brussels Bistro
"You are looking for restaurants nearby. Between Ali Baba's Middle Eastern Cuisine and The Calvin Bar, you should go to", Ali Baba's Middle Eastern Cuisine
"Between Dim Sum King Seafood Restaurant and The Friendly Thai, the restaurant at a smaller distance is", The Friendly Thai
"You don't like expensive restaurants. Between Thobors Boulangerie Patisserie Café and Conviction, you should go to", Thobors Boulangerie Patisserie Café
"Between What A Bagel and Casey's Bar & Grill, the more expensive restaurant is", Casey's Bar & Grill
"Between The Friendly Thai and Omg Oh My Gyro, the nearest restaurant is", The Friendly Thai
"You don't like the restaurants nearby. If I were you, between Hero Certified Burgers and Bamboo Cafe Chinese Restaurant I would go to", Hero Certified Burgers
"Between United Bakers Dairy Restaurant and Xawaash, the farthest restaurant is", United Bakers Dairy Restaurant
"Between Rajput's Bistro 111 and Chandni Chowk Restaurant, the more affordable restaurant is", Chandni Chowk Restaurant
"Between Cafe Cocoro and Richmond Kosher Bakery, the farthest restaurant is", Richmond Kosher Bakery
"Someone is looking for an expensive restaurant. Between Shell and Lageez, this person should go to", Shell
"Between Xawaash and Gorhegorhe, the more expensive restaurant is", Gorhegorhe
"Someone doesn't like the restaurants nearby. Between 808 Social and Zavida Coffee Roasters, this person should go to", 808 Social
"Between Pita Lite and The Big Carrot, the restaurant with lower price is", Pita Lite
"You are looking for restaurants further away. Between United Bakers Dairy Restaurant and Sakura Ichiban Restaurant, you should go to", United Bakers Dairy Restaurant
"Someone is looking for an affordable restaurant. Between Pizza Nova and Epicure Cafe & Grill, this person should go to", Pizza Nova
"Someone doesn't like cheap restaurants. Between Hue's Kitchen and Nikko Sushi, this person should go to", Nikko Sushi
"Between Sushi Q and Mong-Kut Thai, the farthest restaurant is", Mong-Kut Thai
"Between Rajput's Bistro 111 and Barcelona Tavern, the restaurant at a smaller distance is", Rajput's Bistro 111
"Between Tosto Quickfire Pizza Pasta and Vesta Lunch, the restaurant with higher price is", Tosto Quickfire Pizza Pasta
"Between Golden Joy Hakka Restaurant and Astoria Shish Kebob House, the more expensive restaurant is", Astoria Shish Kebob House
"You don't like restaurants further away. Between Rajput's Bistro 111 and Nikko Sushi, you should go to", Nikko Sushi
"Between Andrea's Gerrard Street Bakery and Loaded Pierogi, the restaurant at a greater distance is", Loaded Pierogi
"Between Pizzeria Libretto and Sauce on the Danforth, the farthest restaurant is", Sauce on the Danforth
"Between Ali's Tandoori Curry House and Shell, the restaurant at a smaller distance is", Shell
"Between Hue's Kitchen and Snakes & Lattes College, the restaurant with higher price is", Snakes & Lattes College
"I'm looking for an expensive restaurant. Between Cygnet Coffee and Beach Fish House, I should go to", Beach Fish House
"Between Noah's Natural Foods and Barcelona Tavern, the restaurant at a smaller distance is", Noah's Natural Foods
"Between Magic Oven and Pho Phuong, the farthest restaurant is", Pho Phuong
"You don't like expensive restaurants. If I were you, between Le Tibet and Ravi Soups I would go to", Le Tibet
"You are looking for restaurants nearby. If I were you, between Flaky Tart and Astoria Shish Kebob House I would go to", Flaky Tart
"Between Bulk Barn and Pita Lite, the more affordable restaurant is", Pita Lite
"You are looking for an expensive restaurant. If I were you, between Beach Fish House and Flaky Tart I would go to", Flaky Tart
"Between Sweet Trolley Bakery and Sakura Ichiban Restaurant, the more affordable restaurant is", Sweet Trolley Bakery
"Between Pho 88 Viet Thai Cuisine and Cafe Cocoro, the more expensive restaurant is", Pho 88 Viet Thai Cuisine
"You don't like the restaurants nearby. Between Dim Sum King Seafood Restaurant and Sushi Q, you should go to", Dim Sum King Seafood Restaurant
"You are looking for restaurants nearby. If I were you, between Athletes Kitchen and Brussels Bistro I would go to", Brussels Bistro
"Between Richmond Kosher Bakery and Pizzeria Libretto, the restaurant at a greater distance is", Richmond Kosher Bakery
"I'm looking for an affordable restaurant. Between Yes To Fresh and Beach Fish House, I should go to", Yes To Fresh
"Between Rajput's Bistro 111 and Le Tibet, the restaurant with lower price is", Le Tibet
"I don't like expensive restaurants. Between Epicure Cafe & Grill and Pizza Nova, I should go to", Pizza Nova
"Between Magic Oven and Hue's Kitchen, the restaurant with higher price is", Magic Oven
"Between Astoria Shish Kebob House and Sunnyside Pavilion Cafe, the restaurant at a greater distance is", Astoria Shish Kebob House
"Between Ali Baba's Middle Eastern Cuisine and Tosto Quickfire Pizza Pasta, the restaurant at a smaller distance is", Ali Baba's Middle Eastern Cuisine
"Between Andrea's Gerrard Street Bakery and The Grover Pub, the restaurant at a smaller distance is", Andrea's Gerrard Street Bakery
"You are looking for an affordable restaurant. If I were you, between Chandni Chowk Restaurant and Flaky Tart I would go to", Chandni Chowk Restaurant
"Between Casey's Bar & Grill and Omg Oh My Gyro, the restaurant at a smaller distance is", Casey's Bar & Grill
"Someone doesn't like expensive restaurants. Between Hanoi Bistro and Bulk Barn, this person should go to", Hanoi Bistro
"Between The Big Carrot and Loaded Pierogi, the farthest restaurant is", Loaded Pierogi
"You are looking for an affordable restaurant. Between Sushi Q and Omg Oh My Gyro, you should go to", Omg Oh My Gyro
"Between Hanoi Bistro and Brussels Bistro, the restaurant with higher price is", Brussels Bistro
"Someone doesn't like expensive restaurants. Between Sakura Ichiban Restaurant and Golden Joy Hakka Restaurant, this person should go to", Golden Joy Hakka Restaurant
"You don't like restaurants further away. Between Flaky Tart and Hue's Kitchen, you should go to", Flaky Tart
"You are looking for an expensive restaurant. Between Lageez and What A Bagel, you should go to", Lageez
"Someone is looking for an expensive restaurant. Between Cygnet Coffee and Bulk Barn, this person should go to", Bulk Barn
"Between Kingsmen Pub & Grill and Brussels Bistro, the more expensive restaurant is", Brussels Bistro
"Between Rol Jui Seafood Restaurant and Yes To Fresh, the more expensive restaurant is", Rol Jui Seafood Restaurant
"You are looking for restaurants further away. Between Riverdale Perk Cafe and Xawaash, you should go to", Riverdale Perk Cafe
"Between Poorani Vilaas and Gorhegorhe, the restaurant with higher price is", Gorhegorhe
"Between Conviction and Poorani Vilaas, the farthest restaurant is", Conviction
"You are looking for restaurants nearby. If I were you, between What A Bagel and Xawaash I would go to", Xawaash
"You are looking for an expensive restaurant. Between Ichiban Sushi and Brussels Bistro, you should go to", Brussels Bistro
"Someone is looking for restaurants further away. Between Cocina Economica and Lageez, this person should go to", Cocina Economica
"Someone doesn't like restaurants further away. Between Barcelona Tavern and Rajput's Bistro 111, this person should go to", Rajput's Bistro 111
"I'm looking for restaurants nearby. Between Sushi Cafe and The Friendly Thai, I should go to", The Friendly Thai
"Between Nikko Sushi and Garden Restaurant, the restaurant at a smaller distance is", Nikko Sushi
"Between The Mountain Grill and Juice Bar and Ravi Soups, the restaurant at a greater distance is", The Mountain Grill and Juice Bar
"Between Andrea's Gerrard Street Bakery and Sushitto On the Road, the nearest restaurant is", Andrea's Gerrard Street Bakery
"Between Golden Joy Hakka Restaurant and Pho Phuong, the more expensive restaurant is", Pho Phuong
"Between Pita Lite and Snakes & Lattes College, the restaurant with higher price is", Snakes & Lattes College
"You don't like the restaurants nearby. Between Bibab Express and Hero Certified Burgers, you should go to", Hero Certified Burgers
"Between Sushi Q and Populus, the restaurant at a smaller distance is", Sushi Q
"Between Starbucks and The Calvin Bar, the more affordable restaurant is", Starbucks
"Between Zavida Coffee Roasters and Le Tibet, the more affordable restaurant is", Le Tibet
"Between Sunnyside Pavilion Cafe and What A Bagel, the more expensive restaurant is", Sunnyside Pavilion Cafe
"You are looking for restaurants further away. Between Starbucks and Beach Fish House, you should go to", Starbucks
"Between Zavida Coffee Roasters and Pizza Nova, the restaurant with higher price is", Zavida Coffee Roasters
"You don't like the restaurants nearby. Between Pizza Nova and Ferg's Bar & Grill, you should go to", Pizza Nova
"Between Gorhegorhe and Sauce on the Danforth, the restaurant with lower price is", Sauce on the Danforth
"Between Sauce on the Danforth and Kom Jug Yuen Restaurant, the nearest restaurant is", Kom Jug Yuen Restaurant
"Someone is looking for an affordable restaurant. Between L'Unita Enoteca and Cygnet Coffee, this person should go to", Cygnet Coffee
"Between Hero Certified Burgers and The Big Carrot, the nearest restaurant is", The Big Carrot
"You don't like restaurants further away. Between Ali Baba's Middle Eastern Cuisine and Rajput's Bistro 111, you should go to", Ali Baba's Middle Eastern Cuisine
"Between Brussels Bistro and Rajput's Bistro 111, the nearest restaurant is", Brussels Bistro
"Between Richmond Kosher Bakery and Yes To Fresh, the farthest restaurant is", Richmond Kosher Bakery
"You don't like cheap restaurants. If I were you, between Pita Lite and Barcelona Tavern I would go to", Barcelona Tavern
"Between What A Bagel and The World Carribean Bistro, the restaurant with higher price is", The World Carribean Bistro
"Between Chandni Chowk Restaurant and Shell, the restaurant with higher price is", Shell
"Between Brussels Bistro and Aroma Espresso Bar, the more expensive restaurant is", Brussels Bistro
"You are looking for an affordable restaurant. Between Kenzo Ramen and Bibab Express, you should go to", Bibab Express
"Between Gorhegorhe and The Mountain Grill and Juice Bar, the restaurant at a smaller distance is", Gorhegorhe
"Between Rol Jui Seafood Restaurant and Sushi Cafe, the nearest restaurant is", Rol Jui Seafood Restaurant
"Between Cygnet Coffee and L'Unita Enoteca, the restaurant with higher price is", L'Unita Enoteca
"Between Gorhegorhe and Chandni Chowk Restaurant, the restaurant at a greater distance is", Chandni Chowk Restaurant
"You don't like restaurants further away. If I were you, between Ferg's Bar & Grill and United Bakers Dairy Restaurant I would go to", Ferg's Bar & Grill
"Between Loaded Pierogi and Aroma Espresso Bar, the nearest restaurant is", Aroma Espresso Bar
"Between 808 Social and Lageez, the restaurant with lower price is", 808 Social
"I'm looking for restaurants nearby. Between Populus and Sweet Trolley Bakery, I should go to", Sweet Trolley Bakery
"Between Brussels Bistro and Le Tibet, the restaurant at a smaller distance is", Brussels Bistro
"Between Cygnet Coffee and Loaded Pierogi, the restaurant at a greater distance is", Loaded Pierogi
"Between Poorani Vilaas and Ferg's Bar & Grill, the restaurant with lower price is", Poorani Vilaas
"Between Yes To Fresh and Starbucks, the nearest restaurant is", Yes To Fresh
"I'm looking for restaurants nearby. Between Victory Cafe and Pizzeria Libretto, I should go to", Pizzeria Libretto
"Between Pho Phuong and Gorhegorhe, the restaurant at a greater distance is", Pho Phuong
"Someone doesn't like the restaurants nearby. Between Noah's Natural Foods and Nikko Sushi, this person should go to", Noah's Natural Foods
"Between What A Bagel and Brussels Bistro, the more affordable restaurant is", What A Bagel
"You are looking for restaurants nearby. If I were you, between Starbucks and Vesta Lunch I would go to", Vesta Lunch
"I don't like cheap restaurants. Between Le Tibet and Dim Sum King Seafood Restaurant, I should go to", Dim Sum King Seafood Restaurant
"You don't like cheap restaurants. If I were you, between Zavida Coffee Roasters and Chandni Chowk Restaurant I would go to", Zavida Coffee Roasters
"You don't like restaurants further away. If I were you, between Omg Oh My Gyro and Flaky Tart I would go to", Flaky Tart
"I'm looking for an expensive restaurant. Between Athletes Kitchen and Cafe Cocoro, I should go to", Athletes Kitchen
"Between Barcelona Tavern and King Palace, the restaurant at a greater distance is", Barcelona Tavern
"Between Sakura Ichiban Restaurant and Loaded Pierogi, the restaurant at a greater distance is", Loaded Pierogi
"You are looking for an affordable restaurant. If I were you, between Conviction and Beach Fish House I would go to", Beach Fish House
"Between Barcelona Tavern and Vesta Lunch, the more affordable restaurant is", Vesta Lunch
"Between Riverdale Perk Cafe and Cygnet Coffee, the restaurant at a greater distance is", Riverdale Perk Cafe
"Between Hue's Kitchen and Casey's Bar & Grill, the restaurant with lower price is", Hue's Kitchen
"You don't like cheap restaurants. If I were you, between Brussels Bistro and Sakura Ichiban Restaurant I would go to", Brussels Bistro
"Between No Bull Burgers and Kom Jug Yuen Restaurant, the more expensive restaurant is", No Bull Burgers
"You are looking for restaurants further away. If I were you, between Mong-Kut Thai and Golden Joy Hakka Restaurant I would go to", Mong-Kut Thai
"You don't like expensive restaurants. Between Chandni Chowk Restaurant and Barcelona Tavern, you should go to", Chandni Chowk Restaurant
"You are looking for an expensive restaurant. Between Pita Lite and Bulk Barn, you should go to", Bulk Barn
"Between Kom Jug Yuen Restaurant and Dim Sum King Seafood Restaurant, the farthest restaurant is", Dim Sum King Seafood Restaurant
"Between The Big Carrot and Nikko Sushi, the restaurant with lower price is", Nikko Sushi
"You are looking for an affordable restaurant. Between Shell and Chandni Chowk Restaurant, you should go to", Chandni Chowk Restaurant
"Between Waterfront Deli and Cinnabon, the nearest restaurant is", Waterfront Deli
"Between Casey's Bar & Grill and Sushi Cafe, the farthest restaurant is", Sushi Cafe
"You are looking for an affordable restaurant. Between Starbucks and The Big Carrot, you should go to", Starbucks
"You don't like the restaurants nearby. If I were you, between Second Cup and Kenzo Ramen I would go to", Kenzo Ramen
"Between Mymy Chicken and L'Unita Enoteca, the more affordable restaurant is", Mymy Chicken
