prompt,completion
"Between Maun and Oulu, the city with lower average temperature is", Oulu
"You are looking for a small city to visit. Between Hamilton and Kumasi, you should visit", Hamilton
"You don't like small cities. If I were you, between Tijuana and Georgetown I would visit", Tijuana
"Between Tokyo and Accra, the bigger city is", Tokyo
"You are looking for a city with warm weather. If I were you, between Ouagadougou and Edmonton I would visit", Ouagadougou
"Between Lodwar and São Paulo, the city with a smaller population is", Lodwar
"Between St. John's and Manama, the city with higher average temperature is", Manama
"Between Stockholm and Bridgetown, the city with colder weather is", Stockholm
"You are looking for a city with warm weather. Between Sochi and Manama, you should visit", Manama
"You are looking for a city with cold weather. If I were you, between Mzuzu and Moncton I would visit", Moncton
"Someone is looking for a city with warm weather. Between Batumi and Kandi, this person should visit", Kandi
"Between Kuala Lumpur and Tallinn, the city with warmer weather is", Kuala Lumpur
"Between Veracruz and Dushanbe, the city with higher average temperature is", Veracruz
"You don't like small cities. If I were you, between Bridgetown and Guayaquil I would visit", Guayaquil
"Between Oulu and Antananarivo, the bigger city is", Antananarivo
"Between Tamale and Vancouver, the city with higher average temperature is", Tamale
"I'm looking for a big city to visit. Between Tallinn and Khartoum, I should visit", Khartoum
"Between Tbilisi and Bridgetown, the city with higher average temperature is", Bridgetown
"Between Naha and Moncton, the city with warmer weather is", Naha
"I'm looking for a small city to visit. Between Stockholm and São Paulo, I should visit", Stockholm
"You are looking for a big city to visit. If I were you, between Dushanbe and São Paulo I would visit", São Paulo
"Someone doesn't like the cold weather. Between Dushanbe and New Delhi, this person should visit", New Delhi
"You are looking for a city with cold weather. Between Chiang Mai and Marseille, you should visit", Marseille
"Between Istanbul and Ashgabat, the city with a larger population is", Istanbul
"I'm looking for a city with cold weather. Between Budapest and Medan, I should visit", Budapest
"I'm looking for a city with cold weather. Between Taipei and Warsaw, I should visit", Warsaw
"Between Vancouver and Kandi, the city with a larger population is", Vancouver
"Someone is looking for a city with cold weather. Between Ashgabat and Ouagadougou, this person should visit", Ashgabat
"You don't like the cold weather. If I were you, between Cusco and Chiang Mai I would visit", Chiang Mai
"You are looking for a city with cold weather. Between Santo Domingo and Helsinki, you should visit", Helsinki
"Between New Orleans and Detroit, the city with a larger population is", Detroit
"You don't like small cities. If I were you, between Tegucigalpa and Istanbul I would visit", Istanbul
"Between Istanbul and Taipei, the smaller city is", Taipei
"Between Harbin and Gaborone, the smaller city is", Gaborone
"I'm looking for a city with warm weather. Between Wichita and Libreville, I should visit", Libreville
"You are looking for a city with warm weather. Between Kumasi and Stockholm, you should visit", Kumasi
"Between Belo Horizonte and Medan, the city with a larger population is", Belo Horizonte
"Between Montevideo and Belo Horizonte, the smaller city is", Montevideo
"Between Tallinn and Tunis, the city with colder weather is", Tallinn
"Between Gaborone and Vancouver, the city with a larger population is", Vancouver
"You don't like hot weather. If I were you, between Winnipeg and Bloemfontein I would visit", Winnipeg
"Between Dunedin and New Delhi, the city with colder weather is", Dunedin
"Between Wrocław and Singapore, the city with a larger population is", Singapore
"You are looking for a city with cold weather. If I were you, between Vilnius and İzmir I would visit", Vilnius
"You don't like hot weather. If I were you, between Harbin and Havana I would visit", Harbin
"Someone doesn't like hot weather. Between Tokyo and Recife, this person should visit", Tokyo
"You are looking for a big city to visit. If I were you, between Accra and New Delhi I would visit", Accra
"Between Dunedin and Kandi, the city with lower average temperature is", Dunedin
"Between Accra and Kankan, the bigger city is", Accra
"Between Georgetown and Hiroshima, the city with lower average temperature is", Hiroshima
"You don't like hot weather. Between Tbilisi and Taipei, you should visit", Tbilisi
"Between Moncton and Rio de Janeiro, the city with colder weather is", Moncton
"Between Veracruz and Guayaquil, the bigger city is", Guayaquil
"Between Jayapura and Santo Domingo, the city with a larger population is", Santo Domingo
"Between İzmir and Tegucigalpa, the city with a larger population is", İzmir
"Between Comodoro Rivadavia and Singapore, the city with lower average temperature is", Comodoro Rivadavia
"You are looking for a small city to visit. If I were you, between Seattle and Tunis I would visit", Tunis
"Between Comodoro Rivadavia and Cairns, the city with colder weather is", Comodoro Rivadavia
"You are looking for a city with warm weather. If I were you, between San Jose and Harbin I would visit", San Jose
"Between Assab and Istanbul, the city with warmer weather is", Assab
"Between Tokyo and Marseille, the city with a larger population is", Tokyo
"Between Khartoum and Nicosia, the city with lower average temperature is", Nicosia
"Between Cusco and Istanbul, the smaller city is", Cusco
"Between Tehran and Assab, the city with a smaller population is", Assab
"Someone is looking for a city with warm weather. Between Bissau and Riga, this person should visit", Bissau
"Between Harbin and Sochi, the smaller city is", Sochi
"You don't like hot weather. If I were you, between Tallinn and New Delhi I would visit", Tallinn
"You are looking for a city with cold weather. Between Jayapura and Vilnius, you should visit", Vilnius
"Between Vancouver and Naha, the city with colder weather is", Vancouver
"I don't like small cities. Between Barcelona and Tbilisi, I should visit", Barcelona
"Between Resistencia and São Paulo, the city with a smaller population is", Resistencia
"Between Oulu and Ouagadougou, the city with lower average temperature is", Oulu
"Between Manama and Singapore, the smaller city is", Manama
"You are looking for a small city to visit. If I were you, between Maun and Guayaquil I would visit", Maun
"You don't like hot weather. If I were you, between Hiroshima and St. John's I would visit", St. John's
"Between Fortaleza and Belo Horizonte, the city with a larger population is", Belo Horizonte
"Between Accra and Manama, the city with a smaller population is", Manama
"Between Batumi and New Delhi, the city with colder weather is", Batumi
"You don't like small cities. If I were you, between Tallinn and Detroit I would visit", Detroit
"Someone is looking for a city with warm weather. Between Mzuzu and Vilnius, this person should visit", Mzuzu
"Between Kandi and Edmonton, the city with warmer weather is", Kandi
"Between Salta and Istanbul, the city with a smaller population is", Salta
"Someone doesn't like the cold weather. Between Budapest and Jayapura, this person should visit", Jayapura
"Between Budapest and Accra, the city with lower average temperature is", Budapest
"You are looking for a city with cold weather. Between Singapore and Seattle, you should visit", Seattle
"Someone is looking for a big city to visit. Between Batumi and Harbin, this person should visit", Harbin
"Between Harbin and Colombo, the city with a larger population is", Harbin
"Someone is looking for a city with warm weather. Between Sofia and Belo Horizonte, this person should visit", Belo Horizonte
"Between Seattle and Cairns, the city with colder weather is", Seattle
"Someone is looking for a city with warm weather. Between Ashgabat and St. John's, this person should visit", Ashgabat
"Between Kandi and Tbilisi, the city with colder weather is", Tbilisi
"I don't like the cold weather. Between Wrocław and Chiang Mai, I should visit", Chiang Mai
"Between Riga and Nicosia, the city with warmer weather is", Nicosia
"Between Tegucigalpa and Dunedin, the city with higher average temperature is", Tegucigalpa
"Between Singapore and Cusco, the city with colder weather is", Cusco
"Between Mzuzu and Winnipeg, the city with warmer weather is", Mzuzu
"You don't like hot weather. If I were you, between Sofia and Manama I would visit", Sofia
"You are looking for a small city to visit. If I were you, between Istanbul and Helsinki I would visit", Helsinki
"Between Rio de Janeiro and Ashgabat, the city with a larger population is", Rio de Janeiro
"Someone is looking for a small city to visit. Between Tokyo and Madrid, this person should visit", Madrid
"Someone doesn't like big cities. Between Harbin and São Paulo, this person should visit", Harbin
"Between Kuala Lumpur and Bulawayo, the city with a smaller population is", Bulawayo
"Between Edmonton and Mogadishu, the city with colder weather is", Edmonton
"You are looking for a city with warm weather. If I were you, between Manama and Split I would visit", Manama
"Between Taipei and Wichita, the smaller city is", Wichita
"Between St. John's and Harbin, the city with a larger population is", Harbin
"Between Mogadishu and San Jose, the city with colder weather is", San Jose
"Between Taipei and Cairns, the bigger city is", Taipei
"I'm looking for a city with cold weather. Between Medan and Cusco, I should visit", Cusco
"I'm looking for a city with warm weather. Between Edmonton and San Jose, I should visit", San Jose
"You are looking for a city with warm weather. If I were you, between Seattle and Bissau I would visit", Bissau
"Between Honiara and Istanbul, the city with lower average temperature is", Istanbul
"Between Sofia and Havana, the city with lower average temperature is", Sofia
"Between Kandi and Detroit, the city with a smaller population is", Kandi
"Between Comodoro Rivadavia and Recife, the city with lower average temperature is", Comodoro Rivadavia
"Between Edmonton and Barcelona, the city with a larger population is", Barcelona
"Between Istanbul and Kankan, the city with a smaller population is", Kankan
"Between Mzuzu and İzmir, the bigger city is", İzmir
"You are looking for a city with warm weather. Between Vilnius and Antananarivo, you should visit", Antananarivo
"Between Hamilton and Detroit, the city with warmer weather is", Hamilton
"Between Taipei and Kankan, the city with a smaller population is", Kankan
"Between Bloemfontein and Ouagadougou, the city with warmer weather is", Ouagadougou
"I'm looking for a city with warm weather. Between Tamale and St. John's, I should visit", Tamale
"I don't like small cities. Between Taipei and Chiang Mai, I should visit", Taipei
"Between Khartoum and Kandi, the bigger city is", Khartoum
"Between Edmonton and Tokyo, the smaller city is", Edmonton
"Between Warsaw and Salvador, the city with lower average temperature is", Warsaw
"Between Dakar and Niigata, the city with warmer weather is", Dakar
"Between Rio de Janeiro and Split, the city with a smaller population is", Split
"Between Edinburgh and Antananarivo, the city with a smaller population is", Edinburgh
"Between Harbin and Oulu, the smaller city is", Oulu
"Between Tokyo and Libreville, the bigger city is", Tokyo
"Between Khartoum and Split, the city with warmer weather is", Khartoum
"Between Libreville and Mar del Plata, the city with higher average temperature is", Libreville
"Someone doesn't like big cities. Between Resistencia and Tijuana, this person should visit", Resistencia
"Between Riga and São Paulo, the city with higher average temperature is", São Paulo
"You don't like the cold weather. If I were you, between Edmonton and Medan I would visit", Medan
"Between Fortaleza and Dunedin, the bigger city is", Fortaleza
"You are looking for a big city to visit. Between Detroit and Tbilisi, you should visit", Detroit
"Between Tehran and Wichita, the bigger city is", Tehran
"Between Dakar and Edmonton, the city with warmer weather is", Dakar
"Between Guayaquil and Mzuzu, the smaller city is", Mzuzu
"You don't like the cold weather. Between Georgetown and Winnipeg, you should visit", Georgetown
"You don't like small cities. If I were you, between Hamilton and Medan I would visit", Medan
"Between Guayaquil and Kankan, the smaller city is", Kankan
"Between St. John's and Dhaka, the bigger city is", Dhaka
"Between Maun and St. John's, the city with warmer weather is", Maun
"You are looking for a small city to visit. If I were you, between Fortaleza and St. John's I would visit", St. John's
"Between Libreville and Wichita, the city with warmer weather is", Libreville
"Between Kumasi and Sochi, the city with lower average temperature is", Sochi
"I'm looking for a city with cold weather. Between Assab and St. John's, I should visit", St. John's
"Between Montevideo and Jos, the city with warmer weather is", Jos
"Between Madrid and Bissau, the city with colder weather is", Madrid
"Between Dunedin and Honiara, the city with higher average temperature is", Honiara
"Between Taipei and Veracruz, the city with a larger population is", Taipei
"You are looking for a small city to visit. Between Kuala Lumpur and Asunción, you should visit", Asunción
"Between Mogadishu and St. John's, the city with lower average temperature is", St. John's
"Between Seattle and Mogadishu, the city with higher average temperature is", Mogadishu
"You don't like big cities. Between Singapore and Taipei, you should visit", Taipei
"Between Asunción and Warsaw, the city with warmer weather is", Asunción
"Between Jayapura and Bloemfontein, the city with higher average temperature is", Jayapura
"Between Tamale and Wrocław, the city with lower average temperature is", Wrocław
"Between Bissau and Tehran, the city with warmer weather is", Bissau
"Between Ngaoundéré and Dhaka, the city with a smaller population is", Ngaoundéré
"Between Vitória and Tijuana, the city with a smaller population is", Vitória
"Between Istanbul and Wrocław, the smaller city is", Wrocław
"I don't like hot weather. Between Arkhangelsk and Piraeus, I should visit", Arkhangelsk
"Between Dunedin and Kuala Lumpur, the city with higher average temperature is", Kuala Lumpur
"Between Livingstone and Wrocław, the city with higher average temperature is", Livingstone
"You are looking for a small city to visit. Between Montevideo and Tokyo, you should visit", Montevideo
"Between Batumi and Chongqing, the bigger city is", Chongqing
"Between İzmir and New Delhi, the smaller city is", New Delhi
"Someone doesn't like small cities. Between Barcelona and Asunción, this person should visit", Barcelona
"Someone is looking for a small city to visit. Between Wrocław and Harbin, this person should visit", Wrocław
"Between Riga and Belo Horizonte, the city with lower average temperature is", Riga
"Someone doesn't like the cold weather. Between Lodwar and St. John's, this person should visit", Lodwar
"You don't like small cities. If I were you, between Kuala Lumpur and Hamilton I would visit", Kuala Lumpur
"Between Jayapura and Dushanbe, the city with higher average temperature is", Jayapura
"Between Singapore and Salvador, the bigger city is", Singapore
"Between Hiroshima and São Paulo, the city with a larger population is", São Paulo
"Someone is looking for a city with cold weather. Between Stockholm and Singapore, this person should visit", Stockholm
"Between Gaborone and Fortaleza, the smaller city is", Gaborone
"Between Oulu and Barcelona, the city with colder weather is", Oulu
"Someone is looking for a city with warm weather. Between Manama and Bloemfontein, this person should visit", Manama
"Between Budapest and Chiang Mai, the city with lower average temperature is", Budapest
"Between Kuala Lumpur and Cusco, the smaller city is", Cusco
"Between Bulawayo and Winnipeg, the city with colder weather is", Winnipeg
"Between São Paulo and Moncton, the city with warmer weather is", São Paulo
"You don't like big cities. Between Istanbul and Oulu, you should visit", Oulu
"Between New Orleans and Oulu, the city with higher average temperature is", New Orleans
"You don't like big cities. Between Ouagadougou and Chongqing, you should visit", Ouagadougou
"Between Jayapura and Madrid, the city with a larger population is", Madrid
"I'm looking for a small city to visit. Between Tokyo and Harbin, I should visit", Harbin
"You don't like hot weather. If I were you, between Livingstone and Riga I would visit", Riga
"You don't like big cities. Between Kuala Lumpur and Riga, you should visit", Riga
"You don't like small cities. Between New Delhi and Seattle, you should visit", Seattle
"Between Madrid and Medan, the city with a larger population is", Madrid
"I'm looking for a city with warm weather. Between Dushanbe and Salvador, I should visit", Salvador
"Between Riga and Belo Horizonte, the bigger city is", Belo Horizonte
"You are looking for a small city to visit. If I were you, between İzmir and São Paulo I would visit", İzmir
"Between Dunedin and Santo Domingo, the city with colder weather is", Dunedin
"Between Tamale and Madrid, the city with higher average temperature is", Tamale
"You are looking for a city with cold weather. If I were you, between Dhaka and Seattle I would visit", Seattle
"You are looking for a city with warm weather. If I were you, between Ashgabat and Helsinki I would visit", Ashgabat
"You are looking for a small city to visit. Between Harbin and Dakar, you should visit", Dakar
"Between Mar del Plata and Bissau, the city with higher average temperature is", Bissau
"You don't like hot weather. Between Mzuzu and Tamale, you should visit", Mzuzu
"Someone is looking for a city with cold weather. Between Dakar and Mar del Plata, this person should visit", Mar del Plata
"I don't like big cities. Between Batumi and Santo Domingo, I should visit", Batumi
"Between Livingstone and Edinburgh, the city with warmer weather is", Livingstone
"You don't like big cities. If I were you, between Medan and Batumi I would visit", Batumi
"You don't like the cold weather. Between Cusco and Kuala Lumpur, you should visit", Kuala Lumpur
"Between Mogadishu and St. John's, the smaller city is", St. John's
"Between Colombo and Singapore, the city with a larger population is", Singapore
"Between Fortaleza and Chongqing, the bigger city is", Chongqing
"Someone is looking for a city with cold weather. Between Jos and Edinburgh, this person should visit", Edinburgh
"Between Bloemfontein and Kuala Lumpur, the city with lower average temperature is", Bloemfontein
"Someone doesn't like the cold weather. Between Jayapura and Dunedin, this person should visit", Jayapura
"I don't like hot weather. Between Salta and Assab, I should visit", Salta
"Between Istanbul and Detroit, the bigger city is", Istanbul
"Between Wrocław and Madrid, the city with a smaller population is", Wrocław
"I'm looking for a big city to visit. Between São Paulo and Tehran, I should visit", São Paulo
"Between Edmonton and Adelaide, the city with lower average temperature is", Edmonton
"Between Harbin and Rio de Janeiro, the city with a larger population is", Rio de Janeiro
"Between Arkhangelsk and Tijuana, the bigger city is", Tijuana
"I don't like the cold weather. Between Wichita and Winnipeg, I should visit", Wichita
"Between Vancouver and Resistencia, the city with lower average temperature is", Vancouver
"Someone doesn't like the cold weather. Between Jayapura and Detroit, this person should visit", Jayapura
"Between Seattle and Tamale, the city with warmer weather is", Tamale
"Between Taipei and Nicosia, the city with a larger population is", Taipei
"Between Barcelona and Dunedin, the smaller city is", Dunedin
"Someone is looking for a big city to visit. Between Tokyo and Dakar, this person should visit", Tokyo
"I'm looking for a big city to visit. Between New Delhi and Kuala Lumpur, I should visit", Kuala Lumpur
"Between Honiara and Madrid, the city with a larger population is", Madrid
"Between Hamilton and Harbin, the city with lower average temperature is", Harbin
"Between Tokyo and Kankan, the smaller city is", Kankan
"Between Veracruz and Edmonton, the city with warmer weather is", Veracruz
"Between Accra and Oulu, the city with colder weather is", Oulu
"I'm looking for a big city to visit. Between Assab and Khartoum, I should visit", Khartoum
"Between Manama and Edinburgh, the city with colder weather is", Edinburgh
"You are looking for a big city to visit. If I were you, between Chongqing and Tbilisi I would visit", Chongqing
"Someone is looking for a big city to visit. Between Antananarivo and Tamale, this person should visit", Antananarivo
"Between Fortaleza and Assab, the city with a smaller population is", Assab
"You don't like hot weather. If I were you, between Colombo and Vilnius I would visit", Vilnius
"Between Moncton and Ngaoundéré, the city with colder weather is", Moncton
"Between Chongqing and Tallinn, the city with lower average temperature is", Tallinn
"Between Colombo and Tehran, the city with colder weather is", Tehran
"Between Winnipeg and İzmir, the city with lower average temperature is", Winnipeg
"Between Salvador and Chongqing, the city with a smaller population is", Salvador
"I don't like small cities. Between Istanbul and Moncton, I should visit", Istanbul
"Between Winnipeg and Taipei, the city with lower average temperature is", Winnipeg
"Between Montevideo and İzmir, the smaller city is", Montevideo
"Between Honiara and Taipei, the smaller city is", Honiara
"You don't like hot weather. If I were you, between Gaborone and Moncton I would visit", Moncton
"You don't like hot weather. Between Lodwar and Riga, you should visit", Riga
"Between Salvador and Oulu, the smaller city is", Oulu
"Between Nicosia and Detroit, the bigger city is", Detroit
"I'm looking for a city with cold weather. Between Chongqing and Moncton, I should visit", Moncton
"I'm looking for a big city to visit. Between Cusco and São Paulo, I should visit", São Paulo
"Between Ashgabat and Kuala Lumpur, the city with higher average temperature is", Kuala Lumpur
"Between Chongqing and São Paulo, the bigger city is", São Paulo
"You are looking for a small city to visit. Between Ouagadougou and Barcelona, you should visit", Ouagadougou
"Between Cairns and Arkhangelsk, the city with colder weather is", Arkhangelsk
"Between Khartoum and Libreville, the city with a larger population is", Khartoum
"Between New Delhi and Batumi, the city with lower average temperature is", Batumi
"Between Kuala Lumpur and Bridgetown, the smaller city is", Bridgetown
"Between Riga and Taipei, the city with a smaller population is", Riga
"Between São Paulo and Warsaw, the city with lower average temperature is", Warsaw
"Between Arkhangelsk and Singapore, the city with colder weather is", Arkhangelsk
"You don't like the cold weather. Between Manama and Winnipeg, you should visit", Manama
"Between Mogadishu and Seattle, the city with warmer weather is", Mogadishu
"I'm looking for a city with warm weather. Between Dakar and Batumi, I should visit", Dakar
"Between Batumi and Kandi, the city with warmer weather is", Kandi
"Between Niigata and Bridgetown, the city with higher average temperature is", Bridgetown
"Between Warsaw and Kandi, the city with warmer weather is", Kandi
"Between Kandi and Detroit, the smaller city is", Kandi
"You are looking for a city with cold weather. Between Kuala Lumpur and Dushanbe, you should visit", Dushanbe
"Between Oulu and Dushanbe, the city with colder weather is", Oulu
"I'm looking for a small city to visit. Between Ngaoundéré and Taipei, I should visit", Ngaoundéré
"Between Belo Horizonte and Resistencia, the smaller city is", Resistencia
"Between Harbin and Kuala Lumpur, the smaller city is", Harbin
"Between Havana and Niigata, the city with higher average temperature is", Havana
"I'm looking for a city with cold weather. Between Edmonton and Nicosia, I should visit", Edmonton
"Between Istanbul and Ashgabat, the city with a smaller population is", Ashgabat
"I'm looking for a city with warm weather. Between Split and Colombo, I should visit", Colombo
"Someone doesn't like big cities. Between Singapore and Ngaoundéré, this person should visit", Ngaoundéré
"Between Singapore and Comodoro Rivadavia, the city with warmer weather is", Singapore
"Between Accra and Niigata, the city with higher average temperature is", Accra
"Between Asunción and Seattle, the city with lower average temperature is", Seattle
"Between Budapest and Ouagadougou, the city with lower average temperature is", Budapest
"Between Khartoum and Bloemfontein, the city with warmer weather is", Khartoum
"Between Singapore and Harbin, the city with warmer weather is", Singapore
"Someone doesn't like small cities. Between Khartoum and Montevideo, this person should visit", Khartoum
"Between Chongqing and Vancouver, the city with a larger population is", Chongqing
"You are looking for a city with warm weather. Between Bloemfontein and Libreville, you should visit", Libreville
"You are looking for a small city to visit. Between Jos and Khartoum, you should visit", Jos
"I don't like small cities. Between Resistencia and Singapore, I should visit", Singapore
"You don't like big cities. Between Rio de Janeiro and Tokyo, you should visit", Rio de Janeiro
"You don't like big cities. If I were you, between Cairns and Accra I would visit", Cairns
"Between Tallinn and Salvador, the city with colder weather is", Tallinn
"Between Vancouver and Bissau, the city with colder weather is", Vancouver
"Between Kuala Lumpur and Salta, the city with warmer weather is", Kuala Lumpur
"Between Veracruz and Edinburgh, the city with colder weather is", Edinburgh
"Between Rio de Janeiro and Maun, the bigger city is", Rio de Janeiro
"You are looking for a big city to visit. If I were you, between Istanbul and Naha I would visit", Istanbul
"You don't like hot weather. If I were you, between Tbilisi and Bridgetown I would visit", Tbilisi
"Between Salvador and Tbilisi, the city with higher average temperature is", Salvador
"I don't like big cities. Between São Paulo and Belo Horizonte, I should visit", Belo Horizonte
"Between Livingstone and Oulu, the city with higher average temperature is", Livingstone
"You don't like the cold weather. If I were you, between Barcelona and Harbin I would visit", Barcelona
"Someone doesn't like hot weather. Between Arkhangelsk and Assab, this person should visit", Arkhangelsk
"Between Kankan and Hiroshima, the city with warmer weather is", Kankan
"You don't like big cities. Between Istanbul and Edinburgh, you should visit", Edinburgh
"You are looking for a small city to visit. Between Sochi and Khartoum, you should visit", Sochi
"Between Dunedin and Rio de Janeiro, the bigger city is", Rio de Janeiro
"I'm looking for a city with cold weather. Between Stockholm and Livingstone, I should visit", Stockholm
"Someone is looking for a city with cold weather. Between Ouagadougou and Vancouver, this person should visit", Vancouver
"Between Winnipeg and Chongqing, the bigger city is", Chongqing
"Between Singapore and Edmonton, the city with a smaller population is", Edmonton
"Between Edmonton and São Paulo, the smaller city is", Edmonton
"Between Belo Horizonte and Dunedin, the city with colder weather is", Dunedin
"Between Singapore and Assab, the smaller city is", Assab
"You don't like the cold weather. If I were you, between Arkhangelsk and Santo Domingo I would visit", Santo Domingo
"Between Niigata and Colombo, the city with higher average temperature is", Colombo
"Between Gaborone and Moncton, the city with warmer weather is", Gaborone
"You don't like big cities. Between Harbin and Bridgetown, you should visit", Bridgetown
"Someone is looking for a small city to visit. Between Concepción and Tehran, this person should visit", Concepción
"Between Rio de Janeiro and Mar del Plata, the city with a smaller population is", Mar del Plata
"You are looking for a big city to visit. If I were you, between Salta and Khartoum I would visit", Khartoum
"You are looking for a small city to visit. Between Khartoum and Colombo, you should visit", Colombo
"You are looking for a city with cold weather. Between Niigata and Guayaquil, you should visit", Niigata
"Between İzmir and Marseille, the bigger city is", İzmir
"Between Santo Domingo and Kandi, the city with a larger population is", Santo Domingo
"You are looking for a city with cold weather. If I were you, between Tokyo and Tamale I would visit", Tokyo
"Between Khartoum and Resistencia, the smaller city is", Resistencia
"Someone is looking for a small city to visit. Between Santo Domingo and Cusco, this person should visit", Cusco
"You are looking for a city with cold weather. Between Tamale and Vilnius, you should visit", Vilnius
"You are looking for a city with cold weather. If I were you, between Kankan and Marseille I would visit", Marseille
"Between Kandi and San Jose, the city with warmer weather is", Kandi
"Between Kankan and Vancouver, the smaller city is", Kankan
"You don't like small cities. If I were you, between Havana and Dhaka I would visit", Dhaka
"You don't like big cities. Between Tokyo and Mar del Plata, you should visit", Mar del Plata
"Between Kuala Lumpur and Dushanbe, the city with lower average temperature is", Dushanbe
"Between Salta and St. John's, the city with colder weather is", St. John's
"Between Batumi and Belo Horizonte, the bigger city is", Belo Horizonte
"You don't like hot weather. If I were you, between Edmonton and Taipei I would visit", Edmonton
"Between Dhaka and Cusco, the bigger city is", Dhaka
"You are looking for a big city to visit. Between Chongqing and Taipei, you should visit", Chongqing
"Between Fortaleza and Bloemfontein, the bigger city is", Fortaleza
"Between Dakar and Stockholm, the city with lower average temperature is", Stockholm
"Between Havana and Kandi, the city with a larger population is", Havana
"I don't like small cities. Between Hamilton and Vancouver, I should visit", Vancouver
"You don't like hot weather. If I were you, between Taipei and Moncton I would visit", Moncton
"Between Chongqing and Mzuzu, the city with a larger population is", Chongqing
"Between Guayaquil and Tokyo, the city with higher average temperature is", Guayaquil
"Someone is looking for a city with warm weather. Between Guayaquil and Concepción, this person should visit", Guayaquil
"You are looking for a big city to visit. If I were you, between Kuala Lumpur and Ngaoundéré I would visit", Kuala Lumpur
"Between Adelaide and Seattle, the bigger city is", Seattle
"Between Montevideo and İzmir, the city with a larger population is", İzmir
"Between Bulawayo and Harbin, the city with higher average temperature is", Bulawayo
"Someone doesn't like big cities. Between Taipei and Gaborone, this person should visit", Gaborone
"Between Taipei and Assab, the bigger city is", Taipei
"Between Stockholm and Naha, the city with colder weather is", Stockholm
"I'm looking for a city with warm weather. Between Assab and Cusco, I should visit", Assab
"Between Gaborone and Guayaquil, the city with a smaller population is", Gaborone
"Between Cairns and Sochi, the city with colder weather is", Sochi
"You don't like hot weather. Between Cairns and Vilnius, you should visit", Vilnius
"Between Hamilton and Vancouver, the city with a smaller population is", Hamilton
"Between Istanbul and Tijuana, the city with a larger population is", Istanbul
"Someone doesn't like hot weather. Between Gaborone and Edinburgh, this person should visit", Edinburgh
"Between Madrid and Tamale, the city with lower average temperature is", Madrid
"Between Concepción and Havana, the city with lower average temperature is", Concepción
"You don't like small cities. If I were you, between Kandi and Santo Domingo I would visit", Santo Domingo
"Between Bloemfontein and Honiara, the city with lower average temperature is", Bloemfontein
"Between Barcelona and Mar del Plata, the city with a larger population is", Barcelona
"Between Mzuzu and Taipei, the city with a smaller population is", Mzuzu
"Between Istanbul and Batumi, the city with a smaller population is", Batumi
"Between Mar del Plata and Singapore, the city with lower average temperature is", Mar del Plata
"Between Tegucigalpa and Riga, the city with higher average temperature is", Tegucigalpa
"Between Antananarivo and Gaborone, the city with a larger population is", Antananarivo
"You are looking for a city with cold weather. If I were you, between Vilnius and Resistencia I would visit", Vilnius
"Between Kuala Lumpur and Budapest, the city with colder weather is", Budapest
"Someone doesn't like hot weather. Between Mzuzu and Ouagadougou, this person should visit", Mzuzu
"Someone doesn't like big cities. Between Antananarivo and Kankan, this person should visit", Kankan
"Between Oulu and Barcelona, the city with warmer weather is", Barcelona
"Someone doesn't like big cities. Between São Paulo and Jayapura, this person should visit", Jayapura
"You don't like hot weather. Between Kumasi and Batumi, you should visit", Batumi
"Between Barcelona and St. John's, the city with warmer weather is", Barcelona
"You don't like small cities. If I were you, between Honiara and Madrid I would visit", Madrid
"Someone doesn't like hot weather. Between Kankan and Budapest, this person should visit", Budapest
"Between Madrid and Ashgabat, the city with a larger population is", Madrid
"Between Arkhangelsk and Livingstone, the city with colder weather is", Arkhangelsk
"You are looking for a small city to visit. If I were you, between Kuala Lumpur and Istanbul I would visit", Kuala Lumpur
"Between Tegucigalpa and Belo Horizonte, the smaller city is", Tegucigalpa
"Between Medan and Wichita, the city with lower average temperature is", Wichita
"Between Guayaquil and São Paulo, the city with a smaller population is", Guayaquil
"You are looking for a city with warm weather. If I were you, between Vitória and Istanbul I would visit", Vitória
"Between Honiara and Niigata, the city with colder weather is", Niigata
"I don't like hot weather. Between Cusco and Mogadishu, I should visit", Cusco
"Between Riga and Chiang Mai, the city with lower average temperature is", Riga
"Between Tehran and Blantyre, the city with a larger population is", Tehran
"Between Harbin and Libreville, the smaller city is", Libreville
"Between Madrid and Accra, the city with a larger population is", Madrid
"Between Taipei and Oulu, the bigger city is", Taipei
"I don't like big cities. Between Cairns and Tokyo, I should visit", Cairns
"Between Kuala Lumpur and Hiroshima, the city with lower average temperature is", Hiroshima
"Between Adelaide and Khartoum, the city with warmer weather is", Khartoum
"You don't like the cold weather. If I were you, between Tallinn and Gaborone I would visit", Gaborone
"Between Detroit and Kuala Lumpur, the city with a larger population is", Kuala Lumpur
"I'm looking for a big city to visit. Between Cusco and Kuala Lumpur, I should visit", Kuala Lumpur
"Between Tokyo and Wichita, the city with a larger population is", Tokyo
"Between Tokyo and Havana, the city with a larger population is", Tokyo
"Between Antananarivo and St. John's, the city with lower average temperature is", St. John's
"Between Vancouver and Batumi, the smaller city is", Batumi
"You are looking for a city with cold weather. Between Tbilisi and Cairns, you should visit", Tbilisi
"Between São Paulo and Mar del Plata, the smaller city is", Mar del Plata
"Between Chongqing and São Paulo, the city with a larger population is", São Paulo
"Between Maun and Tokyo, the city with a larger population is", Tokyo
