prompt,completion
"Between Barcelona and Tehran, the city with a larger population is ->", Tehran
"Between Assab and Ashgabat, the city with higher average temperature is ->", Assab
"Between Dhaka and Resistencia, the bigger city is ->", Dhaka
"Between Ashgabat and St. John's, the city with colder weather is ->", St. John's
"Between Harbin and Assab, the city with higher average temperature is ->", Assab
"Between Taipei and Bloemfontein, the bigger city is ->", Taipei
"Between Barcelona and Mogadishu, the city with a larger population is ->", Barcelona
"Between Seattle and New Orleans, the city with a smaller population is ->", New Orleans
"Between Tokyo and Singapore, the bigger city is ->", Tokyo
"Between Khartoum and Edmonton, the city with a smaller population is ->", Edmonton
"Between Harbin and Mogadishu, the city with a smaller population is ->", Mogadishu
"Between Singapore and Madrid, the city with colder weather is ->", Madrid
"Between Stockholm and Montevideo, the city with colder weather is ->", Stockholm
"Between Ngaoundéré and Tallinn, the city with lower average temperature is ->", Tallinn
"Between Madrid and Rio de Janeiro, the city with a smaller population is ->", Madrid
"Between Tamale and Guayaquil, the smaller city is ->", Tamale
"Between Tamale and Fortaleza, the city with a smaller population is ->", Tamale
"Between Khartoum and Tbilisi, the smaller city is ->", Tbilisi
"Between Rio de Janeiro and Manama, the smaller city is ->", Manama
"Between Oulu and Chiang Mai, the city with colder weather is ->", Oulu
"Between Guayaquil and Vilnius, the bigger city is ->", Guayaquil
"Between Taipei and Edinburgh, the smaller city is ->", Edinburgh
"Between New Orleans and Belo Horizonte, the city with a larger population is ->", Belo Horizonte
"Between Oulu and Taipei, the city with a smaller population is ->", Oulu
"Between Dushanbe and Dhaka, the city with colder weather is ->", Dushanbe
"Between Comodoro Rivadavia and Naha, the city with colder weather is ->", Comodoro Rivadavia
"Between São Paulo and Adelaide, the city with a smaller population is ->", Adelaide
"Between Winnipeg and New Delhi, the city with lower average temperature is ->", Winnipeg
"Between Dakar and Edinburgh, the city with higher average temperature is ->", Dakar
"Between Warsaw and Belo Horizonte, the bigger city is ->", Belo Horizonte
"Between Antananarivo and Assab, the city with lower average temperature is ->", Antananarivo
"Between Edmonton and Manama, the city with warmer weather is ->", Manama
"Between Budapest and Jayapura, the city with higher average temperature is ->", Jayapura
"Between Montevideo and Tamale, the city with higher average temperature is ->", Tamale
"Between Tijuana and Georgetown, the bigger city is ->", Tijuana
"Between Wichita and Cairns, the city with warmer weather is ->", Cairns
"Between Madrid and Asunción, the bigger city is ->", Madrid
"Between Khartoum and Ouagadougou, the smaller city is ->", Ouagadougou
"Between Concepción and Kumasi, the city with lower average temperature is ->", Concepción
"Between Singapore and Edmonton, the city with a smaller population is ->", Edmonton
"Between Concepción and Dhaka, the bigger city is ->", Dhaka
"Between Mar del Plata and Lodwar, the city with higher average temperature is ->", Lodwar
"Between Marseille and Tehran, the bigger city is ->", Tehran
"Between Assab and Arkhangelsk, the city with warmer weather is ->", Assab
"Between Barcelona and Tegucigalpa, the smaller city is ->", Tegucigalpa
"Between Bridgetown and Kumasi, the smaller city is ->", Bridgetown
"Between Colombo and Moncton, the city with higher average temperature is ->", Colombo
"Between Tokyo and Salvador, the bigger city is ->", Tokyo
"Between Kumasi and Marseille, the city with warmer weather is ->", Kumasi
"Between Dhaka and Arkhangelsk, the city with higher average temperature is ->", Dhaka
"Between Dhaka and Jos, the city with a larger population is ->", Dhaka
"Between Colombo and Tallinn, the city with warmer weather is ->", Colombo
"Between Harbin and Naha, the smaller city is ->", Naha
"Between Bulawayo and Khartoum, the city with a smaller population is ->", Bulawayo
"Between Tehran and Bloemfontein, the smaller city is ->", Bloemfontein
"Between Winnipeg and Marseille, the city with warmer weather is ->", Marseille
"Between Winnipeg and Dhaka, the bigger city is ->", Dhaka
"Between Accra and Khartoum, the city with a larger population is ->", Khartoum
"Between Riga and Dhaka, the city with higher average temperature is ->", Dhaka
"Between Tunis and Tokyo, the city with a larger population is ->", Tokyo
"Between Comodoro Rivadavia and Taipei, the bigger city is ->", Taipei
"Between Assab and Batumi, the city with lower average temperature is ->", Batumi
"Between Mogadishu and Batumi, the city with colder weather is ->", Batumi
"Between Budapest and Lodwar, the city with colder weather is ->", Budapest
"Between St. John's and Colombo, the city with lower average temperature is ->", St. John's
"Between Mar del Plata and Chongqing, the city with a smaller population is ->", Mar del Plata
"Between Khartoum and Maun, the bigger city is ->", Khartoum
"Between Colombo and Chongqing, the bigger city is ->", Chongqing
"Between Riga and Jayapura, the city with higher average temperature is ->", Jayapura
"Between São Paulo and Seattle, the smaller city is ->", Seattle
"Between Georgetown and Tehran, the bigger city is ->", Tehran
"Between Bridgetown and Antananarivo, the city with a smaller population is ->", Bridgetown
"Between Vilnius and Split, the city with lower average temperature is ->", Vilnius
"Between Cairns and Dushanbe, the city with higher average temperature is ->", Cairns
"Between Khartoum and São Paulo, the city with warmer weather is ->", Khartoum
"Between Khartoum and Bridgetown, the bigger city is ->", Khartoum
"Between Riga and Cairns, the city with lower average temperature is ->", Riga
"Between Chongqing and Comodoro Rivadavia, the city with a smaller population is ->", Comodoro Rivadavia
"Between Riga and Antananarivo, the bigger city is ->", Antananarivo
"Between Harbin and Fortaleza, the city with lower average temperature is ->", Harbin
"Between Salvador and Chiang Mai, the city with a larger population is ->", Salvador
"Between Kandi and Cusco, the city with warmer weather is ->", Kandi
"Between Tegucigalpa and Khartoum, the city with a smaller population is ->", Tegucigalpa
"Between São Paulo and Detroit, the city with a larger population is ->", São Paulo
"Between Edmonton and Bulawayo, the city with colder weather is ->", Edmonton
"Between Montevideo and Ouagadougou, the city with colder weather is ->", Montevideo
"Between Arkhangelsk and Accra, the city with colder weather is ->", Arkhangelsk
"Between Vilnius and Bissau, the city with higher average temperature is ->", Bissau
"Between Fortaleza and Dunedin, the smaller city is ->", Dunedin
"Between Madrid and Hamilton, the smaller city is ->", Hamilton
"Between Recife and Batumi, the city with warmer weather is ->", Recife
"Between Recife and Riga, the city with higher average temperature is ->", Recife
"Between Edmonton and Montevideo, the city with lower average temperature is ->", Edmonton
"Between Istanbul and Cusco, the city with a smaller population is ->", Cusco
"Between Madrid and Bissau, the city with a larger population is ->", Madrid
"Between Oulu and Khartoum, the city with a larger population is ->", Khartoum
"Between Cusco and Recife, the city with warmer weather is ->", Recife
"Between Winnipeg and Chongqing, the smaller city is ->", Winnipeg
"Between Barcelona and Sofia, the bigger city is ->", Barcelona
"Between Rio de Janeiro and Recife, the city with a larger population is ->", Rio de Janeiro
"Between Kuala Lumpur and Comodoro Rivadavia, the city with a larger population is ->", Kuala Lumpur
"Between São Paulo and Tijuana, the city with a smaller population is ->", Tijuana
"Between Dunedin and Barcelona, the city with a smaller population is ->", Dunedin
"Between Fortaleza and Tehran, the smaller city is ->", Fortaleza
"Between Singapore and Dunedin, the city with a smaller population is ->", Dunedin
"Between Santo Domingo and Gaborone, the city with a smaller population is ->", Gaborone
"Between Accra and Bridgetown, the city with a larger population is ->", Accra
"Between Fortaleza and Marseille, the city with higher average temperature is ->", Fortaleza
"Between Tijuana and Bloemfontein, the city with a smaller population is ->", Bloemfontein
"Between Khartoum and Batumi, the smaller city is ->", Batumi
"Between İzmir and St. John's, the city with warmer weather is ->", İzmir
"Between Santo Domingo and Wrocław, the city with colder weather is ->", Wrocław
"Between Vancouver and Maun, the bigger city is ->", Vancouver
"Between Jayapura and Concepción, the city with lower average temperature is ->", Concepción
"Between Ouagadougou and Concepción, the city with colder weather is ->", Concepción
"Between Fortaleza and Edinburgh, the city with lower average temperature is ->", Edinburgh
"Between Manama and Khartoum, the smaller city is ->", Manama
"Between Khartoum and Bulawayo, the city with lower average temperature is ->", Bulawayo
"Between Kumasi and Budapest, the city with warmer weather is ->", Kumasi
"Between Rio de Janeiro and Marseille, the smaller city is ->", Marseille
"Between Riga and Tehran, the bigger city is ->", Tehran
"Between Adelaide and Madrid, the city with a smaller population is ->", Adelaide
"Between Winnipeg and Seattle, the smaller city is ->", Winnipeg
"Between Istanbul and Marseille, the city with a smaller population is ->", Marseille
"Between Kuala Lumpur and Batumi, the city with colder weather is ->", Batumi
"Between Winnipeg and Wichita, the city with warmer weather is ->", Wichita
"Between Maun and Harbin, the bigger city is ->", Harbin
"Between Nicosia and Tijuana, the city with a larger population is ->", Tijuana
"Between Dhaka and Jayapura, the bigger city is ->", Dhaka
"Between Salvador and Chiang Mai, the city with a smaller population is ->", Chiang Mai
"Between Belo Horizonte and Mogadishu, the smaller city is ->", Mogadishu
"Between Moncton and Medan, the city with a larger population is ->", Medan
"Between Montevideo and Mogadishu, the city with lower average temperature is ->", Montevideo
"Between Tunis and Harbin, the smaller city is ->", Tunis
"Between New Delhi and Dushanbe, the city with lower average temperature is ->", Dushanbe
"Between Piraeus and Accra, the city with a smaller population is ->", Piraeus
"Between Istanbul and Ouagadougou, the city with lower average temperature is ->", Istanbul
"Between Khartoum and Hamilton, the bigger city is ->", Khartoum
"Between Kankan and Niigata, the city with warmer weather is ->", Kankan
"Between Vilnius and Montevideo, the city with warmer weather is ->", Montevideo
"Between Manama and Mar del Plata, the city with higher average temperature is ->", Manama
"Between Cusco and Singapore, the bigger city is ->", Singapore
"Between Vitória and Tehran, the city with a larger population is ->", Tehran
"Between Tokyo and Barcelona, the bigger city is ->", Tokyo
"Between Ngaoundéré and Salvador, the city with a larger population is ->", Salvador
"Between Istanbul and Accra, the city with a larger population is ->", Istanbul
"Between Kankan and Tijuana, the city with a larger population is ->", Tijuana
"Between Oulu and Hamilton, the city with colder weather is ->", Oulu
"Between Medan and Mzuzu, the smaller city is ->", Mzuzu
"Between Madrid and Fortaleza, the smaller city is ->", Fortaleza
"Between Vilnius and Bissau, the city with colder weather is ->", Vilnius
"Between Kumasi and Tbilisi, the city with higher average temperature is ->", Kumasi
"Between Tehran and Cusco, the city with a larger population is ->", Tehran
"Between Guayaquil and Tokyo, the city with colder weather is ->", Tokyo
"Between Seattle and Veracruz, the city with higher average temperature is ->", Veracruz
"Between Tegucigalpa and Tallinn, the city with colder weather is ->", Tallinn
"Between Kuala Lumpur and Madrid, the smaller city is ->", Madrid
"Between Dhaka and Taipei, the bigger city is ->", Dhaka
"Between Edinburgh and Medan, the city with colder weather is ->", Edinburgh
"Between Budapest and Guayaquil, the city with lower average temperature is ->", Budapest
"Between New Delhi and Oulu, the city with colder weather is ->", Oulu
"Between Jos and Tbilisi, the city with lower average temperature is ->", Tbilisi
"Between Salvador and Batumi, the city with a smaller population is ->", Batumi
"Between Harbin and Dunedin, the smaller city is ->", Dunedin
"Between Lodwar and Harbin, the city with lower average temperature is ->", Harbin
"Between Wrocław and New Delhi, the city with lower average temperature is ->", Wrocław
"Between Vilnius and Libreville, the city with lower average temperature is ->", Vilnius
"Between Istanbul and Assab, the smaller city is ->", Assab
"Between Singapore and Nicosia, the city with a larger population is ->", Singapore
"Between Khartoum and St. John's, the city with higher average temperature is ->", Khartoum
"Between São Paulo and Dunedin, the smaller city is ->", Dunedin
"Between Tallinn and Salvador, the city with lower average temperature is ->", Tallinn
"Between Arkhangelsk and Tamale, the city with colder weather is ->", Arkhangelsk
"Between Salta and Arkhangelsk, the city with colder weather is ->", Arkhangelsk
"Between Montevideo and Chongqing, the city with a smaller population is ->", Montevideo
"Between Harbin and Concepción, the city with a larger population is ->", Harbin
"Between Istanbul and Mar del Plata, the city with a larger population is ->", Istanbul
"Between Ashgabat and St. John's, the city with warmer weather is ->", Ashgabat
"Between Barcelona and Istanbul, the city with a smaller population is ->", Barcelona
"Between Adelaide and Tehran, the city with a smaller population is ->", Adelaide
"Between Mzuzu and Helsinki, the city with higher average temperature is ->", Mzuzu
"Between Accra and Oulu, the city with a smaller population is ->", Oulu
"Between Antananarivo and Nicosia, the city with a smaller population is ->", Nicosia
"Between Tokyo and Edmonton, the bigger city is ->", Tokyo
"Between Riga and Barcelona, the city with a larger population is ->", Barcelona
"Between Split and Medan, the city with a larger population is ->", Medan
"Between Santo Domingo and Wichita, the city with warmer weather is ->", Santo Domingo
"Between Dhaka and Wrocław, the bigger city is ->", Dhaka
"Between Seattle and Honiara, the city with lower average temperature is ->", Seattle
"Between Arkhangelsk and Wichita, the city with warmer weather is ->", Wichita
"Between Arkhangelsk and Tehran, the city with a smaller population is ->", Arkhangelsk
"Between Dhaka and Tokyo, the city with colder weather is ->", Tokyo
"Between Khartoum and Madrid, the city with colder weather is ->", Madrid
"Between St. John's and Ouagadougou, the city with higher average temperature is ->", Ouagadougou
"Between Kankan and Khartoum, the city with a larger population is ->", Khartoum
"Between Singapore and Split, the city with warmer weather is ->", Singapore
"Between Dunedin and Taipei, the city with a larger population is ->", Taipei
"Between Georgetown and Split, the city with colder weather is ->", Split
"Between Fortaleza and Maun, the smaller city is ->", Maun
"Between Tallinn and Honiara, the city with higher average temperature is ->", Honiara
"Between Bridgetown and Split, the city with lower average temperature is ->", Split
"Between Salta and Jos, the city with colder weather is ->", Salta
"Between Riga and Rio de Janeiro, the city with higher average temperature is ->", Rio de Janeiro
"Between Tallinn and Accra, the city with colder weather is ->", Tallinn
"Between Vancouver and Kumasi, the city with lower average temperature is ->", Vancouver
"Between Harbin and Tokyo, the city with warmer weather is ->", Tokyo
"Between Moncton and Recife, the city with warmer weather is ->", Recife
"Between Fortaleza and Helsinki, the city with warmer weather is ->", Fortaleza
"Between Chiang Mai and Dunedin, the city with colder weather is ->", Dunedin
"Between Guayaquil and New Delhi, the smaller city is ->", New Delhi
"Between Rio de Janeiro and Madrid, the city with a larger population is ->", Rio de Janeiro
"Between New Delhi and Seattle, the city with warmer weather is ->", New Delhi
"Between Edmonton and Havana, the city with lower average temperature is ->", Edmonton
"Between Ashgabat and Tallinn, the city with warmer weather is ->", Ashgabat
"Between Chongqing and Georgetown, the city with a larger population is ->", Chongqing
"Between Tunis and Edmonton, the city with higher average temperature is ->", Tunis
"Between Harbin and Bulawayo, the city with colder weather is ->", Harbin
"Between Jos and Split, the city with warmer weather is ->", Jos
"Between Kankan and Accra, the city with a larger population is ->", Accra
"Between Kankan and Riga, the city with colder weather is ->", Riga
"Between Bissau and Salvador, the city with a smaller population is ->", Bissau
"Between Singapore and Vitória, the city with a larger population is ->", Singapore
"Between Tbilisi and Barcelona, the smaller city is ->", Tbilisi
"Between Cairns and São Paulo, the smaller city is ->", Cairns
"Between Vilnius and Ouagadougou, the city with colder weather is ->", Vilnius
"Between Budapest and Libreville, the city with warmer weather is ->", Libreville
"Between Rio de Janeiro and Bissau, the smaller city is ->", Bissau
"Between Comodoro Rivadavia and Winnipeg, the city with lower average temperature is ->", Winnipeg
"Between Istanbul and Kandi, the city with higher average temperature is ->", Kandi
"Between Vancouver and Tehran, the city with a smaller population is ->", Vancouver
"Between Tamale and Bloemfontein, the city with warmer weather is ->", Tamale
"Between Istanbul and Singapore, the city with lower average temperature is ->", Istanbul
"Between Chongqing and Kumasi, the smaller city is ->", Kumasi
"Between Harbin and Mzuzu, the smaller city is ->", Mzuzu
"Between Jayapura and Hiroshima, the city with lower average temperature is ->", Hiroshima
"Between Wichita and Medan, the city with higher average temperature is ->", Medan
"Between Ngaoundéré and Tehran, the smaller city is ->", Ngaoundéré
"Between Arkhangelsk and Kandi, the city with warmer weather is ->", Kandi
"Between Bloemfontein and Belo Horizonte, the city with a smaller population is ->", Bloemfontein
"Between Colombo and Salvador, the bigger city is ->", Salvador
"Between Kuala Lumpur and Budapest, the city with colder weather is ->", Budapest
"Between Edinburgh and Guayaquil, the city with higher average temperature is ->", Guayaquil
"Between Hamilton and Dhaka, the smaller city is ->", Hamilton
"Between Bloemfontein and Belo Horizonte, the city with a larger population is ->", Belo Horizonte
"Between Cairns and Niigata, the city with colder weather is ->", Niigata
"Between Chiang Mai and Tokyo, the smaller city is ->", Chiang Mai
"Between Tegucigalpa and Madrid, the city with a smaller population is ->", Tegucigalpa
"Between Barcelona and Assab, the city with colder weather is ->", Barcelona
"Between Dakar and Batumi, the city with lower average temperature is ->", Batumi
"Between İzmir and Chongqing, the city with a smaller population is ->", İzmir
"Between Helsinki and Manama, the city with lower average temperature is ->", Helsinki
"Between Rio de Janeiro and Bloemfontein, the city with a larger population is ->", Rio de Janeiro
"Between Belo Horizonte and Moncton, the smaller city is ->", Moncton
"Between Tamale and Arkhangelsk, the city with lower average temperature is ->", Arkhangelsk
"Between Medan and Vilnius, the city with colder weather is ->", Vilnius
"Between Tehran and Dakar, the city with a larger population is ->", Tehran
"Between Tallinn and Dhaka, the city with warmer weather is ->", Dhaka
"Between Tokyo and Dhaka, the city with warmer weather is ->", Dhaka
"Between Livingstone and Tijuana, the city with a smaller population is ->", Livingstone
"Between Gaborone and Salvador, the city with a larger population is ->", Salvador
"Between İzmir and Havana, the bigger city is ->", İzmir
"Between Harbin and Edinburgh, the city with a larger population is ->", Harbin
"Between Barcelona and Colombo, the bigger city is ->", Barcelona
"Between Harbin and Tokyo, the city with lower average temperature is ->", Harbin
"Between Split and Istanbul, the city with a smaller population is ->", Split
"Between Dhaka and Tijuana, the smaller city is ->", Tijuana
"Between Vilnius and Dhaka, the city with warmer weather is ->", Dhaka
"Between Hiroshima and Kandi, the city with colder weather is ->", Hiroshima
"Between Bissau and Batumi, the city with lower average temperature is ->", Batumi
"Between Dunedin and Tijuana, the city with a larger population is ->", Tijuana
"Between Chongqing and İzmir, the city with a larger population is ->", Chongqing
"Between Budapest and Kandi, the city with higher average temperature is ->", Kandi
"Between Singapore and Dushanbe, the bigger city is ->", Singapore
"Between Split and Kuala Lumpur, the city with lower average temperature is ->", Split
"Between Cairns and Moncton, the city with lower average temperature is ->", Moncton
"Between Fortaleza and Edmonton, the city with lower average temperature is ->", Edmonton
"Between Taipei and Honiara, the city with a smaller population is ->", Honiara
"Between Kuala Lumpur and Antananarivo, the smaller city is ->", Antananarivo
"Between Gaborone and Arkhangelsk, the city with lower average temperature is ->", Arkhangelsk
"Between Khartoum and Chongqing, the city with lower average temperature is ->", Chongqing
"Between Fortaleza and Istanbul, the city with a smaller population is ->", Fortaleza
"Between Singapore and Bloemfontein, the bigger city is ->", Singapore
"Between Split and Taipei, the smaller city is ->", Split
"Between İzmir and São Paulo, the city with a smaller population is ->", İzmir
"Between Budapest and Cairns, the city with lower average temperature is ->", Budapest
"Between Edinburgh and New Delhi, the city with higher average temperature is ->", New Delhi
"Between Detroit and Jayapura, the smaller city is ->", Jayapura
"Between Niigata and Bridgetown, the city with warmer weather is ->", Bridgetown
"Between Mar del Plata and Colombo, the city with colder weather is ->", Mar del Plata
"Between St. John's and Guayaquil, the city with a larger population is ->", Guayaquil
"Between Madrid and Havana, the bigger city is ->", Madrid
"Between Helsinki and Gaborone, the city with lower average temperature is ->", Helsinki
"Between Arkhangelsk and Antananarivo, the city with lower average temperature is ->", Arkhangelsk
"Between Detroit and Maun, the city with a larger population is ->", Detroit
"Between Kankan and Hiroshima, the city with lower average temperature is ->", Hiroshima
"Between Chongqing and Livingstone, the city with a smaller population is ->", Livingstone
"Between Salvador and Arkhangelsk, the city with a smaller population is ->", Arkhangelsk
"Between Winnipeg and Marseille, the city with higher average temperature is ->", Marseille
"Between Nicosia and Oulu, the city with higher average temperature is ->", Nicosia
"Between Kuala Lumpur and Winnipeg, the city with a larger population is ->", Kuala Lumpur
"Between Cusco and Bissau, the city with colder weather is ->", Cusco
"Between Bridgetown and Tallinn, the city with colder weather is ->", Tallinn
"Between Comodoro Rivadavia and Assab, the city with colder weather is ->", Comodoro Rivadavia
"Between Fortaleza and Madrid, the city with warmer weather is ->", Fortaleza
"Between Santo Domingo and Assab, the city with a larger population is ->", Santo Domingo
"Between Guayaquil and Warsaw, the city with lower average temperature is ->", Warsaw
"Between Rio de Janeiro and Tegucigalpa, the city with a larger population is ->", Rio de Janeiro
"Between Assab and Belo Horizonte, the smaller city is ->", Assab
"Between Singapore and Helsinki, the city with colder weather is ->", Helsinki
"Between Edinburgh and Tamale, the city with warmer weather is ->", Tamale
"Between Fortaleza and Istanbul, the city with higher average temperature is ->", Fortaleza
"Between Seattle and Oulu, the smaller city is ->", Oulu
"Between Barcelona and Oulu, the bigger city is ->", Barcelona
"Between Tegucigalpa and São Paulo, the smaller city is ->", Tegucigalpa
"Between Cusco and Taipei, the city with a smaller population is ->", Cusco
"Between Khartoum and Seattle, the bigger city is ->", Khartoum
"Between Libreville and Chongqing, the smaller city is ->", Libreville
"Between Wichita and Tamale, the city with warmer weather is ->", Tamale
"Between Dhaka and Tbilisi, the city with a smaller population is ->", Tbilisi
"Between Piraeus and İzmir, the bigger city is ->", İzmir
"Between Asunción and Detroit, the city with warmer weather is ->", Asunción
"Between Concepción and Mogadishu, the city with warmer weather is ->", Mogadishu
"Between Kandi and Edinburgh, the city with colder weather is ->", Edinburgh
"Between Cusco and Tokyo, the smaller city is ->", Cusco
"Between Belo Horizonte and Moncton, the city with a smaller population is ->", Moncton
"Between Veracruz and Antananarivo, the bigger city is ->", Antananarivo
"Between Cusco and Chiang Mai, the city with higher average temperature is ->", Chiang Mai
"Between Detroit and New Orleans, the city with colder weather is ->", Detroit
"Between Georgetown and Istanbul, the city with lower average temperature is ->", Istanbul
"Between Mar del Plata and Kandi, the city with colder weather is ->", Mar del Plata
"Between Istanbul and Bissau, the city with warmer weather is ->", Bissau
"Between Adelaide and Assab, the city with higher average temperature is ->", Assab
"Between Bridgetown and Helsinki, the city with warmer weather is ->", Bridgetown
"Between Gaborone and Detroit, the bigger city is ->", Detroit
"Between Istanbul and Chongqing, the smaller city is ->", Chongqing
"Between Niigata and Recife, the city with warmer weather is ->", Recife
"Between Tehran and Accra, the smaller city is ->", Accra
"Between Kankan and Split, the city with higher average temperature is ->", Kankan
"Between Oulu and Guayaquil, the city with higher average temperature is ->", Guayaquil
"Between Chiang Mai and Mar del Plata, the city with warmer weather is ->", Chiang Mai
"Between Tbilisi and Kuala Lumpur, the city with lower average temperature is ->", Tbilisi
"Between Vitória and Vilnius, the city with warmer weather is ->", Vitória
"Between Wichita and Jayapura, the city with warmer weather is ->", Jayapura
"Between Jayapura and Tokyo, the city with higher average temperature is ->", Jayapura
"Between Istanbul and Naha, the bigger city is ->", Istanbul
"Between Vilnius and Dhaka, the city with lower average temperature is ->", Vilnius
"Between Kuala Lumpur and Arkhangelsk, the city with higher average temperature is ->", Kuala Lumpur
"Between Jos and Tallinn, the city with lower average temperature is ->", Tallinn
"Between Veracruz and Wrocław, the city with warmer weather is ->", Veracruz
"Between Dunedin and Medan, the bigger city is ->", Medan
"Between Kandi and Winnipeg, the city with lower average temperature is ->", Winnipeg
"Between Chiang Mai and Santo Domingo, the city with a larger population is ->", Santo Domingo
"Between Edmonton and Tegucigalpa, the city with warmer weather is ->", Tegucigalpa
"Between San Jose and São Paulo, the bigger city is ->", São Paulo
"Between Dakar and Oulu, the city with lower average temperature is ->", Oulu
"Between Tokyo and Santo Domingo, the city with colder weather is ->", Tokyo
"Between Santo Domingo and Harbin, the city with lower average temperature is ->", Harbin
"Between Georgetown and Guayaquil, the bigger city is ->", Guayaquil
"Between Bridgetown and Tijuana, the city with a larger population is ->", Tijuana
"Between San Jose and Vilnius, the city with lower average temperature is ->", Vilnius
"Between Dakar and Wrocław, the city with colder weather is ->", Wrocław
"Between Dushanbe and Ouagadougou, the city with warmer weather is ->", Ouagadougou
"Between Jos and Niigata, the city with lower average temperature is ->", Niigata
"Between Tijuana and Cusco, the city with a larger population is ->", Tijuana
"Between Salta and Singapore, the bigger city is ->", Singapore
"Between Fortaleza and Chongqing, the city with a smaller population is ->", Fortaleza
"Between Dushanbe and Santo Domingo, the city with lower average temperature is ->", Dushanbe
"Between Veracruz and Mar del Plata, the city with warmer weather is ->", Veracruz
"Between Sochi and Tamale, the city with warmer weather is ->", Tamale
"Between Winnipeg and Madrid, the bigger city is ->", Madrid
"Between Kankan and Istanbul, the city with a larger population is ->", Istanbul
"Between İzmir and Tokyo, the city with a larger population is ->", Tokyo
"Between Edinburgh and Fortaleza, the city with warmer weather is ->", Fortaleza
"Between Dakar and Helsinki, the city with colder weather is ->", Helsinki
"Between Medan and Riga, the city with higher average temperature is ->", Medan
"Between Ashgabat and Tallinn, the city with colder weather is ->", Tallinn
"Between Manama and Sochi, the city with colder weather is ->", Sochi
"Between Stockholm and Detroit, the city with a smaller population is ->", Stockholm
"Between Santo Domingo and Tbilisi, the city with higher average temperature is ->", Santo Domingo
"Between Mzuzu and São Paulo, the smaller city is ->", Mzuzu
"Between Recife and Kuala Lumpur, the bigger city is ->", Kuala Lumpur
"Between Chongqing and Adelaide, the smaller city is ->", Adelaide
"Between Maun and Vancouver, the city with lower average temperature is ->", Vancouver
"Between Recife and Edinburgh, the city with lower average temperature is ->", Edinburgh
"Between Mogadishu and Niigata, the city with lower average temperature is ->", Niigata
"Between Belo Horizonte and Mogadishu, the bigger city is ->", Belo Horizonte
"Between Tallinn and Jos, the city with colder weather is ->", Tallinn
"Between Singapore and Warsaw, the city with a smaller population is ->", Warsaw
"Between Tokyo and Livingstone, the bigger city is ->", Tokyo
"Between São Paulo and Riga, the city with colder weather is ->", Riga
"Between Resistencia and Belo Horizonte, the bigger city is ->", Belo Horizonte
"Between Taipei and Naha, the city with a smaller population is ->", Naha
"Between Kankan and Moncton, the city with lower average temperature is ->", Moncton
"Between Tallinn and Salvador, the smaller city is ->", Tallinn
"Between Georgetown and Barcelona, the city with a smaller population is ->", Georgetown
"Between Bissau and Bloemfontein, the city with lower average temperature is ->", Bloemfontein
"Between Mar del Plata and Winnipeg, the city with warmer weather is ->", Mar del Plata
"Between Stockholm and Salvador, the city with lower average temperature is ->", Stockholm
"Between Recife and Sofia, the city with warmer weather is ->", Recife
"Between Mzuzu and Tallinn, the city with warmer weather is ->", Mzuzu
"Between Taipei and Riga, the city with warmer weather is ->", Taipei
"Between Tamale and Hiroshima, the city with higher average temperature is ->", Tamale
"Between Guayaquil and Wichita, the city with lower average temperature is ->", Wichita
"Between Veracruz and Batumi, the city with lower average temperature is ->", Batumi
"Between New Delhi and Seattle, the bigger city is ->", Seattle
"Between Asunción and Helsinki, the city with colder weather is ->", Helsinki
"Between Ouagadougou and Wrocław, the city with colder weather is ->", Wrocław
"Between Khartoum and Kumasi, the city with a larger population is ->", Khartoum
"Between São Paulo and Riga, the city with lower average temperature is ->", Riga
"Between Moncton and Naha, the city with colder weather is ->", Moncton
"Between Montevideo and Kuala Lumpur, the city with warmer weather is ->", Kuala Lumpur
"Between Georgetown and Guayaquil, the smaller city is ->", Georgetown
"Between Hamilton and Arkhangelsk, the city with lower average temperature is ->", Arkhangelsk
"Between Budapest and Rio de Janeiro, the city with higher average temperature is ->", Rio de Janeiro
"Between Kumasi and Comodoro Rivadavia, the city with warmer weather is ->", Kumasi
"Between Cusco and Kuala Lumpur, the city with higher average temperature is ->", Kuala Lumpur
"Between Bloemfontein and São Paulo, the smaller city is ->", Bloemfontein
"Between Riga and Chiang Mai, the city with lower average temperature is ->", Riga
"Between Tamale and Arkhangelsk, the city with warmer weather is ->", Tamale
"Between Kuala Lumpur and Sochi, the city with colder weather is ->", Sochi
"Between Bissau and Belo Horizonte, the city with a smaller population is ->", Bissau
"Between Havana and Dunedin, the bigger city is ->", Havana
"Between Guayaquil and Cairns, the bigger city is ->", Guayaquil
"Between Istanbul and Edinburgh, the city with a larger population is ->", Istanbul
"Between Guayaquil and Salta, the city with a smaller population is ->", Salta
"Between Gaborone and Vancouver, the city with warmer weather is ->", Gaborone
"Between Singapore and Moncton, the city with lower average temperature is ->", Moncton
"Between Seattle and Bloemfontein, the city with a larger population is ->", Seattle
"Between Lodwar and Concepción, the city with lower average temperature is ->", Concepción
"Between Niigata and Dhaka, the smaller city is ->", Niigata
"Between Sochi and Kuala Lumpur, the city with a larger population is ->", Kuala Lumpur
"Between Chongqing and Jayapura, the city with a smaller population is ->", Jayapura
"Between Resistencia and Harbin, the city with a larger population is ->", Harbin
"Between Madrid and Blantyre, the city with a smaller population is ->", Blantyre
