prompt,completion
"Between Sakura Ichiban Restaurant and Sushitto On the Road, the farthest restaurant is", Sushitto On the Road
"You don't like expensive restaurants. Between Kanga Pies and Hue's Kitchen, you should go to", Hue's Kitchen
"Between The Big Carrot and Rol Jui Seafood Restaurant, the restaurant at a smaller distance is", The Big Carrot
"Someone doesn't like cheap restaurants. Between Gorhegorhe and Golden Joy Hakka Restaurant, this person should go to", Gorhegorhe
"Between Mong-Kut Thai and The Calvin Bar, the more affordable restaurant is", Mong-Kut Thai
"Between Cinnabon and Hue's Kitchen, the restaurant with lower price is", Hue's Kitchen
"Between Mong-Kut Thai and Hanoi Bistro, the more affordable restaurant is", Hanoi Bistro
"Between Sweet Trolley Bakery and Sushi Q, the restaurant with higher price is", Sushi Q
"Between Le Tibet and Vesta Lunch, the restaurant at a smaller distance is", Vesta Lunch
"Between Starbucks and Zavida Coffee Roasters, the restaurant at a greater distance is", Starbucks
"Between Cygnet Coffee and Yes To Fresh, the restaurant at a greater distance is", Cygnet Coffee
"Between Flaky Tart and Chinese Burger, the restaurant with lower price is", Chinese Burger
"Between Pizzeria Libretto and Le Tibet, the more expensive restaurant is", Pizzeria Libretto
"Someone is looking for an affordable restaurant. Between City Fried Chicken and L'Unita Enoteca, this person should go to", City Fried Chicken
"Between Pita Lite and Aroma Espresso Bar, the restaurant with higher price is", Aroma Espresso Bar
"Someone doesn't like expensive restaurants. Between Kingsmen Pub & Grill and Sushi Cafe, this person should go to", Sushi Cafe
"Between Sunnyside Pavilion Cafe and United Bakers Dairy Restaurant, the restaurant at a smaller distance is", Sunnyside Pavilion Cafe
"Between Brussels Bistro and Astoria Shish Kebob House, the restaurant at a smaller distance is", Brussels Bistro
"Between Kom Jug Yuen Restaurant and Cinnabon, the restaurant with higher price is", Cinnabon
"Between Cafe Cocoro and Mymy Chicken, the restaurant at a greater distance is", Mymy Chicken
"I'm looking for an affordable restaurant. Between Asuka Japanese Restaurant and The Big Carrot, I should go to", Asuka Japanese Restaurant
"Between Sushi Q and No Bull Burgers, the farthest restaurant is", No Bull Burgers
"Between What A Bagel and Rajput's Bistro 111, the more expensive restaurant is", Rajput's Bistro 111
"Between Rol Jui Seafood Restaurant and Starbucks, the more affordable restaurant is", Starbucks
"Between The Calvin Bar and Seoulicious, the more expensive restaurant is", The Calvin Bar
"Between Pizza Nova and Lageez, the more expensive restaurant is", Lageez
"Between Mymy Chicken and Asuka Japanese Restaurant, the restaurant at a smaller distance is", Asuka Japanese Restaurant
"Between Victory Cafe and Ali Baba's Middle Eastern Cuisine, the farthest restaurant is", Victory Cafe
"I don't like expensive restaurants. Between Cinnabon and Sweet Trolley Bakery, I should go to", Sweet Trolley Bakery
"Someone is looking for an expensive restaurant. Between Ali Baba's Middle Eastern Cuisine and Rajput's Bistro 111, this person should go to", Rajput's Bistro 111
"Between The Big Carrot and The Calvin Bar, the more expensive restaurant is", The Big Carrot
"Between Flaky Tart and Hero Certified Burgers, the more affordable restaurant is", Hero Certified Burgers
"Between Bamboo Cafe Chinese Restaurant and Golden Joy Hakka Restaurant, the restaurant at a smaller distance is", Bamboo Cafe Chinese Restaurant
"Between 808 Social and The Porch Toronto, the nearest restaurant is", The Porch Toronto
"I don't like cheap restaurants. Between Gorhegorhe and Kenzo Ramen, I should go to", Gorhegorhe
"You are looking for an expensive restaurant. If I were you, between Poorani Vilaas and The Mountain Grill and Juice Bar I would go to", The Mountain Grill and Juice Bar
"Between Pizzeria Libretto and Starbucks, the restaurant at a greater distance is", Starbucks
"Between Ali Baba's Middle Eastern Cuisine and Hue's Kitchen, the restaurant at a smaller distance is", Ali Baba's Middle Eastern Cuisine
"Between Sushi Cafe and Cinnabon, the nearest restaurant is", Cinnabon
"Between The Friendly Thai and Populus, the restaurant at a greater distance is", Populus
"Between Flaky Tart and Le Tibet, the more expensive restaurant is", Flaky Tart
"Between Aroma Espresso Bar and Mong-Kut Thai, the nearest restaurant is", Aroma Espresso Bar
"Between Gorhegorhe and Thobors Boulangerie Patisserie Café, the nearest restaurant is", Gorhegorhe
"Between Sushi Cafe and Hero Certified Burgers, the nearest restaurant is", Hero Certified Burgers
"Between Sushi Cafe and Lageez, the more affordable restaurant is", Sushi Cafe
"You are looking for an expensive restaurant. Between Andrea's Gerrard Street Bakery and Golden Joy Hakka Restaurant, you should go to", Andrea's Gerrard Street Bakery
"Between Sushi Cafe and Vesta Lunch, the nearest restaurant is", Vesta Lunch
"Between Andrea's Gerrard Street Bakery and Lahori Taste, the farthest restaurant is", Lahori Taste
"You are looking for an affordable restaurant. If I were you, between Kom Jug Yuen Restaurant and Shell I would go to", Kom Jug Yuen Restaurant
"Between City Fried Chicken and Snakes & Lattes College, the restaurant with lower price is", City Fried Chicken
"Between Sunnyside Pavilion Cafe and Pita Lite, the restaurant with lower price is", Pita Lite
"Between Brussels Bistro and Cinnabon, the more affordable restaurant is", Cinnabon
"Between Rajput's Bistro 111 and Ali Baba's Middle Eastern Cuisine, the restaurant at a smaller distance is", Ali Baba's Middle Eastern Cuisine
"Someone is looking for an affordable restaurant. Between Casey's Bar & Grill and Cafe Cocoro, this person should go to", Cafe Cocoro
"Between The Big Carrot and Shell, the restaurant at a smaller distance is", The Big Carrot
"Between Yes To Fresh and Victory Cafe, the nearest restaurant is", Yes To Fresh
"Between Xawaash and No Bull Burgers, the restaurant at a smaller distance is", Xawaash
"Between Xawaash and Le Tibet, the restaurant at a greater distance is", Le Tibet
"Between Sakura Ichiban Restaurant and Sushi Cafe, the restaurant with higher price is", Sakura Ichiban Restaurant
"Between Ali Baba's Middle Eastern Cuisine and Populus, the more expensive restaurant is", Populus
"Between Pita Lite and No Bull Burgers, the more affordable restaurant is", Pita Lite
"You don't like cheap restaurants. Between Starbucks and Brussels Bistro, you should go to", Brussels Bistro
"Between Flaky Tart and Kingsmen Pub & Grill, the more expensive restaurant is", Flaky Tart
"Between Peter's No Frills and Ichiban Sushi, the restaurant at a smaller distance is", Peter's No Frills
"Between No Bull Burgers and Bulk Barn, the farthest restaurant is", No Bull Burgers
"Between Sushi Q and Starbucks, the more expensive restaurant is", Sushi Q
"Between Chinese Burger and Chandni Chowk Restaurant, the restaurant with higher price is", Chinese Burger
"Between Sweet Trolley Bakery and Rol Jui Seafood Restaurant, the more affordable restaurant is", Sweet Trolley Bakery
"Between Sauce on the Danforth and Conviction, the more expensive restaurant is", Conviction
"Between Bibab Express and Loaded Pierogi, the more expensive restaurant is", Loaded Pierogi
"Between Vesta Lunch and Sunnyside Pavilion Cafe, the more affordable restaurant is", Vesta Lunch
"Between Epicure Cafe & Grill and Yes To Fresh, the restaurant at a greater distance is", Epicure Cafe & Grill
"Someone doesn't like cheap restaurants. Between Andrea's Gerrard Street Bakery and Cygnet Coffee, this person should go to", Andrea's Gerrard Street Bakery
"Between Chinese Burger and Riverdale Perk Cafe, the nearest restaurant is", Chinese Burger
"Between Red Lobster and No Bull Burgers, the restaurant at a greater distance is", No Bull Burgers
"You don't like expensive restaurants. Between Chandni Chowk Restaurant and Victory Cafe, you should go to", Chandni Chowk Restaurant
"Between The Porch Toronto and Le Tibet, the farthest restaurant is", Le Tibet
"Between Sweet Trolley Bakery and Kingsmen Pub & Grill, the more affordable restaurant is", Sweet Trolley Bakery
"You are looking for an expensive restaurant. If I were you, between Sushi Cafe and Riverdale Perk Cafe I would go to", Riverdale Perk Cafe
"Between Ichiban Sushi and What A Bagel, the more affordable restaurant is", What A Bagel
"You don't like expensive restaurants. If I were you, between The Friendly Thai and Hanoi Bistro I would go to", Hanoi Bistro
"Between Rol Jui Seafood Restaurant and Casey's Bar & Grill, the farthest restaurant is", Rol Jui Seafood Restaurant
"Between Sauce on the Danforth and Pizza Nova, the restaurant with higher price is", Sauce on the Danforth
"You are looking for an affordable restaurant. Between Beach Fish House and Waterfront Deli, you should go to", Waterfront Deli
"I don't like cheap restaurants. Between Lageez and Sweet Trolley Bakery, I should go to", Lageez
"Between Snakes & Lattes College and No Bull Burgers, the restaurant at a greater distance is", No Bull Burgers
"Between Mymy Chicken and Chinese Burger, the nearest restaurant is", Chinese Burger
"Between Hue's Kitchen and Kanga Pies, the more expensive restaurant is", Kanga Pies
"Between Pho Phuong and L'Unita Enoteca, the restaurant at a greater distance is", Pho Phuong
"Between Andrea's Gerrard Street Bakery and Omg Oh My Gyro, the farthest restaurant is", Omg Oh My Gyro
"Between Brussels Bistro and City Fried Chicken, the more affordable restaurant is", City Fried Chicken
"Between Epicure Cafe & Grill and Pizza Nova, the restaurant with higher price is", Epicure Cafe & Grill
"Between Tosto Quickfire Pizza Pasta and 808 Social, the restaurant with higher price is", Tosto Quickfire Pizza Pasta
"Someone doesn't like expensive restaurants. Between Mong-Kut Thai and Pita Lite, this person should go to", Pita Lite
"Someone doesn't like expensive restaurants. Between The Grover Pub and Pizza Nova, this person should go to", Pizza Nova
"Between Hue's Kitchen and Conviction, the more affordable restaurant is", Hue's Kitchen
"Between Asuka Japanese Restaurant and Kom Jug Yuen Restaurant, the more expensive restaurant is", Asuka Japanese Restaurant
"Between What A Bagel and Kenzo Ramen, the more affordable restaurant is", What A Bagel
"Between Mong-Kut Thai and Yes To Fresh, the restaurant with lower price is", Yes To Fresh
"Between What A Bagel and Epicure Cafe & Grill, the restaurant at a smaller distance is", What A Bagel
"Between Vesta Lunch and Beach Fish House, the more expensive restaurant is", Beach Fish House
"Between Astoria Shish Kebob House and The Friendly Thai, the restaurant at a greater distance is", Astoria Shish Kebob House
"Between Hue's Kitchen and Magic Oven, the restaurant at a greater distance is", Hue's Kitchen
"Between The Calvin Bar and Yes To Fresh, the more expensive restaurant is", The Calvin Bar
"Between Hue's Kitchen and Ravi Soups, the restaurant with lower price is", Hue's Kitchen
"Between Sakura Ichiban Restaurant and Lahori Taste, the restaurant at a greater distance is", Lahori Taste
"You are looking for an expensive restaurant. Between Thobors Boulangerie Patisserie Café and Sushi Cafe, you should go to", Thobors Boulangerie Patisserie Café
"Between Kenzo Ramen and Vesta Lunch, the restaurant with lower price is", Vesta Lunch
"Between Thobors Boulangerie Patisserie Café and Shell, the nearest restaurant is", Shell
"Between Hanoi Bistro and Casey's Bar & Grill, the restaurant with lower price is", Hanoi Bistro
"I'm looking for an affordable restaurant. Between Chinese Burger and Ali Baba's Middle Eastern Cuisine, I should go to", Ali Baba's Middle Eastern Cuisine
"Between Waterfront Deli and Ali's Tandoori Curry House, the restaurant with lower price is", Waterfront Deli
"Between Zavida Coffee Roasters and Garden Restaurant, the farthest restaurant is", Garden Restaurant
"Between Pizzeria Libretto and Sushitto On the Road, the restaurant at a smaller distance is", Pizzeria Libretto
"Between Conviction and Sweet Trolley Bakery, the restaurant with lower price is", Sweet Trolley Bakery
"Someone is looking for an expensive restaurant. Between Kenzo Ramen and Poorani Vilaas, this person should go to", Kenzo Ramen
"Someone doesn't like cheap restaurants. Between Shell and The Grover Pub, this person should go to", Shell
"You don't like cheap restaurants. If I were you, between Cygnet Coffee and Bamboo Cafe Chinese Restaurant I would go to", Bamboo Cafe Chinese Restaurant
"Between Casey's Bar & Grill and No Bull Burgers, the farthest restaurant is", No Bull Burgers
"You are looking for an expensive restaurant. Between Kingsmen Pub & Grill and Kom Jug Yuen Restaurant, you should go to", Kingsmen Pub & Grill
"Between Ravi Soups and The Calvin Bar, the more expensive restaurant is", The Calvin Bar
"Between Zavida Coffee Roasters and Cafe Cocoro, the restaurant at a smaller distance is", Zavida Coffee Roasters
"Between Sushi Cafe and Red Lobster, the farthest restaurant is", Sushi Cafe
"I don't like expensive restaurants. Between Kom Jug Yuen Restaurant and Shell, I should go to", Kom Jug Yuen Restaurant
"Between The Calvin Bar and Pho 88 Viet Thai Cuisine, the more affordable restaurant is", Pho 88 Viet Thai Cuisine
"Between The Big Carrot and Kanga Pies, the restaurant with lower price is", Kanga Pies
"Between Cygnet Coffee and King Palace, the more expensive restaurant is", King Palace
"Between Seoulicious and Kenzo Ramen, the restaurant at a smaller distance is", Kenzo Ramen
"I don't like cheap restaurants. Between Sushi Cafe and Lahori Taste, I should go to", Lahori Taste
"Between The Calvin Bar and Tosto Quickfire Pizza Pasta, the restaurant at a smaller distance is", Tosto Quickfire Pizza Pasta
"Between No Bull Burgers and The World Carribean Bistro, the nearest restaurant is", The World Carribean Bistro
"You don't like cheap restaurants. Between Nikko Sushi and Peter's No Frills, you should go to", Nikko Sushi
"Between City Fried Chicken and Ferg's Bar & Grill, the more expensive restaurant is", Ferg's Bar & Grill
"Someone doesn't like expensive restaurants. Between Ichiban Sushi and Hanoi Bistro, this person should go to", Hanoi Bistro
"You are looking for an expensive restaurant. If I were you, between The Calvin Bar and City Fried Chicken I would go to", The Calvin Bar
"You don't like expensive restaurants. Between Ali's Tandoori Curry House and Omg Oh My Gyro, you should go to", Omg Oh My Gyro
"Between No Bull Burgers and Kom Jug Yuen Restaurant, the nearest restaurant is", Kom Jug Yuen Restaurant
"Between Peter's No Frills and The Porch Toronto, the more expensive restaurant is", The Porch Toronto
"Between The Calvin Bar and Bamboo Cafe Chinese Restaurant, the more expensive restaurant is", The Calvin Bar
"You are looking for an expensive restaurant. Between Snakes & Lattes College and The Calvin Bar, you should go to", The Calvin Bar
"Between Kanga Pies and Athletes Kitchen, the nearest restaurant is", Kanga Pies
"Someone is looking for an affordable restaurant. Between Sushi Cafe and King Palace, this person should go to", Sushi Cafe
"Between Golden Joy Hakka Restaurant and Victory Cafe, the more expensive restaurant is", Victory Cafe
"Between The Calvin Bar and Sauce on the Danforth, the restaurant with higher price is", The Calvin Bar
"Between Pizza Nova and Victory Cafe, the restaurant with lower price is", Pizza Nova
"Between Hero Certified Burgers and Lahori Taste, the farthest restaurant is", Lahori Taste
"Between L'Unita Enoteca and The Big Carrot, the farthest restaurant is", L'Unita Enoteca
"Between Sushi Q and Starbucks, the restaurant with higher price is", Sushi Q
"Between Poorani Vilaas and Ace's Place Bar Grill Hub, the restaurant with higher price is", Ace's Place Bar Grill Hub
"You don't like cheap restaurants. If I were you, between Rol Jui Seafood Restaurant and The Calvin Bar I would go to", The Calvin Bar
"Between L'Unita Enoteca and Second Cup, the restaurant with higher price is", L'Unita Enoteca
"Between Sakura Ichiban Restaurant and Mymy Chicken, the restaurant at a greater distance is", Mymy Chicken
"You are looking for an expensive restaurant. Between Pita Lite and Riverdale Perk Cafe, you should go to", Riverdale Perk Cafe
"You are looking for an affordable restaurant. Between Kingsmen Pub & Grill and What A Bagel, you should go to", What A Bagel
"I'm looking for an affordable restaurant. Between Waterfront Deli and Gorhegorhe, I should go to", Waterfront Deli
"Between Pho Phuong and Chinese Burger, the nearest restaurant is", Chinese Burger
"Between Barcelona Tavern and Kenzo Ramen, the farthest restaurant is", Barcelona Tavern
"You don't like expensive restaurants. Between Pizza Nova and Nikko Sushi, you should go to", Pizza Nova
"Between Red Lobster and Brussels Bistro, the restaurant at a greater distance is", Red Lobster
"You are looking for an affordable restaurant. If I were you, between Flaky Tart and Yes To Fresh I would go to", Yes To Fresh
"I'm looking for an affordable restaurant. Between Cafe Cocoro and Ravi Soups, I should go to", Cafe Cocoro
"You don't like expensive restaurants. Between Seoulicious and Bibab Express, you should go to", Bibab Express
"Someone doesn't like expensive restaurants. Between Sakura Ichiban Restaurant and Waterfront Deli, this person should go to", Waterfront Deli
"Between Mymy Chicken and Cafe Cocoro, the more affordable restaurant is", Cafe Cocoro
"Between Poorani Vilaas and Sakura Ichiban Restaurant, the restaurant at a greater distance is", Poorani Vilaas
"Between The Big Carrot and Waterfront Deli, the more expensive restaurant is", The Big Carrot
"Between Athletes Kitchen and The Friendly Thai, the restaurant at a smaller distance is", The Friendly Thai
"Between Andrea's Gerrard Street Bakery and Hanoi Bistro, the restaurant with lower price is", Hanoi Bistro
"You are looking for an expensive restaurant. If I were you, between Mong-Kut Thai and Yes To Fresh I would go to", Mong-Kut Thai
"Between 808 Social and Tosto Quickfire Pizza Pasta, the restaurant with lower price is", 808 Social
"Between Yes To Fresh and Pho 88 Viet Thai Cuisine, the farthest restaurant is", Pho 88 Viet Thai Cuisine
"Between Dim Sum King Seafood Restaurant and Cafe Cocoro, the restaurant at a smaller distance is", Cafe Cocoro
"Between Hero Certified Burgers and Zavida Coffee Roasters, the restaurant at a smaller distance is", Zavida Coffee Roasters
"Between Ali's Tandoori Curry House and Ferg's Bar & Grill, the farthest restaurant is", Ali's Tandoori Curry House
"Between Red Lobster and Zavida Coffee Roasters, the restaurant at a smaller distance is", Zavida Coffee Roasters
"I don't like cheap restaurants. Between Shell and Ali's Tandoori Curry House, I should go to", Shell
"Between Sauce on the Danforth and The Big Carrot, the more affordable restaurant is", Sauce on the Danforth
"I don't like expensive restaurants. Between Cafe Cocoro and Lageez, I should go to", Cafe Cocoro
"Between Astoria Shish Kebob House and Xawaash, the nearest restaurant is", Xawaash
"Between Sushitto On the Road and Sweet Trolley Bakery, the restaurant at a greater distance is", Sushitto On the Road
"Someone is looking for an expensive restaurant. Between Cafe Cocoro and Ichiban Sushi, this person should go to", Ichiban Sushi
"You are looking for an expensive restaurant. Between 808 Social and Epicure Cafe & Grill, you should go to", Epicure Cafe & Grill
"Between Richmond Kosher Bakery and L'Unita Enoteca, the nearest restaurant is", L'Unita Enoteca
"Between The Porch Toronto and Ali Baba's Middle Eastern Cuisine, the restaurant with higher price is", The Porch Toronto
"Between Peter's No Frills and Lahori Taste, the nearest restaurant is", Peter's No Frills
"I don't like expensive restaurants. Between Sushi Cafe and Shell, I should go to", Sushi Cafe
"Between Sakura Ichiban Restaurant and Gorhegorhe, the nearest restaurant is", Sakura Ichiban Restaurant
"Between Vesta Lunch and Tosto Quickfire Pizza Pasta, the farthest restaurant is", Tosto Quickfire Pizza Pasta
"Someone doesn't like cheap restaurants. Between Dim Sum King Seafood Restaurant and Starbucks, this person should go to", Dim Sum King Seafood Restaurant
"Between Andrea's Gerrard Street Bakery and Peter's No Frills, the restaurant at a smaller distance is", Andrea's Gerrard Street Bakery
"Between Mong-Kut Thai and King Palace, the nearest restaurant is", King Palace
"Between Aroma Espresso Bar and The Grover Pub, the restaurant at a smaller distance is", Aroma Espresso Bar
"Between Golden Joy Hakka Restaurant and The Porch Toronto, the restaurant with higher price is", The Porch Toronto
"Between Sushi Q and Lahori Taste, the nearest restaurant is", Sushi Q
"Between Casey's Bar & Grill and Vesta Lunch, the more affordable restaurant is", Vesta Lunch
"Between Garden Restaurant and Omg Oh My Gyro, the more expensive restaurant is", Garden Restaurant
"I don't like expensive restaurants. Between Hue's Kitchen and Sushitto On the Road, I should go to", Hue's Kitchen
"Between Le Tibet and City Fried Chicken, the farthest restaurant is", Le Tibet
"I don't like cheap restaurants. Between Sushitto On the Road and What A Bagel, I should go to", Sushitto On the Road
"Between Chinese Burger and Thobors Boulangerie Patisserie Café, the restaurant at a smaller distance is", Chinese Burger
"Between Cafe Cocoro and Victory Cafe, the restaurant with lower price is", Cafe Cocoro
"Between Sweet Trolley Bakery and Le Tibet, the restaurant at a smaller distance is", Sweet Trolley Bakery
"Between Sushi Cafe and Rol Jui Seafood Restaurant, the restaurant at a smaller distance is", Rol Jui Seafood Restaurant
"You are looking for an expensive restaurant. Between The Friendly Thai and Vesta Lunch, you should go to", The Friendly Thai
"Between Dim Sum King Seafood Restaurant and Pizza Nova, the more expensive restaurant is", Dim Sum King Seafood Restaurant
"Between Gorhegorhe and Richmond Kosher Bakery, the more affordable restaurant is", Richmond Kosher Bakery
"Between Bamboo Cafe Chinese Restaurant and Ichiban Sushi, the nearest restaurant is", Bamboo Cafe Chinese Restaurant
"Between The Friendly Thai and Poorani Vilaas, the restaurant at a greater distance is", Poorani Vilaas
"Between Chinese Burger and The Grover Pub, the nearest restaurant is", Chinese Burger
"Between Poorani Vilaas and Sauce on the Danforth, the nearest restaurant is", Poorani Vilaas
"Between Asuka Japanese Restaurant and 808 Social, the restaurant with higher price is", Asuka Japanese Restaurant
"Between Sauce on the Danforth and Kom Jug Yuen Restaurant, the nearest restaurant is", Kom Jug Yuen Restaurant
"Between What A Bagel and Sushitto On the Road, the restaurant with higher price is", Sushitto On the Road
"Between Conviction and United Bakers Dairy Restaurant, the restaurant with higher price is", Conviction
"Between Kenzo Ramen and Ali Baba's Middle Eastern Cuisine, the farthest restaurant is", Kenzo Ramen
"Between Athletes Kitchen and Brussels Bistro, the restaurant with lower price is", Athletes Kitchen
"Between Second Cup and Loaded Pierogi, the nearest restaurant is", Second Cup
"Between Bulk Barn and Thobors Boulangerie Patisserie Café, the restaurant at a smaller distance is", Bulk Barn
"Between Zavida Coffee Roasters and Kom Jug Yuen Restaurant, the restaurant at a greater distance is", Kom Jug Yuen Restaurant
"Between Nikko Sushi and Thobors Boulangerie Patisserie Café, the restaurant at a greater distance is", Thobors Boulangerie Patisserie Café
"You are looking for an affordable restaurant. If I were you, between Kingsmen Pub & Grill and What A Bagel I would go to", What A Bagel
"Between Bamboo Cafe Chinese Restaurant and Athletes Kitchen, the restaurant at a greater distance is", Athletes Kitchen
"I'm looking for an affordable restaurant. Between Vesta Lunch and Populus, I should go to", Vesta Lunch
"I don't like expensive restaurants. Between Golden Joy Hakka Restaurant and The Calvin Bar, I should go to", Golden Joy Hakka Restaurant
"Between The Calvin Bar and Ace's Place Bar Grill Hub, the restaurant at a smaller distance is", Ace's Place Bar Grill Hub
"You don't like expensive restaurants. If I were you, between Kenzo Ramen and Chandni Chowk Restaurant I would go to", Chandni Chowk Restaurant
"Between Aroma Espresso Bar and Pho 88 Viet Thai Cuisine, the farthest restaurant is", Pho 88 Viet Thai Cuisine
"I'm looking for an affordable restaurant. Between Tosto Quickfire Pizza Pasta and Sweet Trolley Bakery, I should go to", Sweet Trolley Bakery
"Between Kenzo Ramen and Lageez, the nearest restaurant is", Lageez
"Between Cygnet Coffee and Kanga Pies, the restaurant with lower price is", Cygnet Coffee
"Between Asuka Japanese Restaurant and Conviction, the farthest restaurant is", Conviction
"Between Peter's No Frills and Astoria Shish Kebob House, the nearest restaurant is", Peter's No Frills
"Between Cygnet Coffee and Mymy Chicken, the restaurant with higher price is", Mymy Chicken
"Between Pizza Nova and Cinnabon, the restaurant with lower price is", Pizza Nova
"Between The Porch Toronto and Ali's Tandoori Curry House, the nearest restaurant is", The Porch Toronto
"Between Nikko Sushi and Brussels Bistro, the more expensive restaurant is", Brussels Bistro
"Between Bibab Express and Pho Phuong, the more affordable restaurant is", Bibab Express
"Between Rol Jui Seafood Restaurant and Beach Fish House, the restaurant at a greater distance is", Rol Jui Seafood Restaurant
"Between Pita Lite and Mymy Chicken, the nearest restaurant is", Pita Lite
"Someone is looking for an affordable restaurant. Between Beach Fish House and What A Bagel, this person should go to", What A Bagel
"Between The Porch Toronto and Athletes Kitchen, the nearest restaurant is", The Porch Toronto
"Between L'Unita Enoteca and Aroma Espresso Bar, the more expensive restaurant is", L'Unita Enoteca
"Between Golden Joy Hakka Restaurant and Athletes Kitchen, the restaurant with higher price is", Athletes Kitchen
"Between Victory Cafe and Gorhegorhe, the nearest restaurant is", Gorhegorhe
"Between Pho Phuong and Casey's Bar & Grill, the nearest restaurant is", Casey's Bar & Grill
"Someone is looking for an expensive restaurant. Between Pita Lite and Asuka Japanese Restaurant, this person should go to", Asuka Japanese Restaurant
"Between King Palace and The Mountain Grill and Juice Bar, the restaurant at a smaller distance is", King Palace
"You don't like expensive restaurants. Between The Grover Pub and Poorani Vilaas, you should go to", Poorani Vilaas
"Between Sweet Trolley Bakery and Flaky Tart, the restaurant with higher price is", Flaky Tart
"Between Ali Baba's Middle Eastern Cuisine and Bamboo Cafe Chinese Restaurant, the more affordable restaurant is", Ali Baba's Middle Eastern Cuisine
"Between Second Cup and Conviction, the farthest restaurant is", Conviction
"Between Loaded Pierogi and Bulk Barn, the restaurant at a smaller distance is", Bulk Barn
"Between Sauce on the Danforth and Pita Lite, the farthest restaurant is", Sauce on the Danforth
"Between Lageez and Flaky Tart, the restaurant with lower price is", Lageez
"Between The Big Carrot and Athletes Kitchen, the restaurant at a smaller distance is", The Big Carrot
"Someone is looking for an expensive restaurant. Between Sauce on the Danforth and Sweet Trolley Bakery, this person should go to", Sauce on the Danforth
"Between Casey's Bar & Grill and What A Bagel, the restaurant at a smaller distance is", Casey's Bar & Grill
"Someone is looking for an affordable restaurant. Between The Big Carrot and Peter's No Frills, this person should go to", Peter's No Frills
"You don't like expensive restaurants. Between Poorani Vilaas and Ichiban Sushi, you should go to", Poorani Vilaas
"Between Zavida Coffee Roasters and Sauce on the Danforth, the farthest restaurant is", Sauce on the Danforth
"Between Andrea's Gerrard Street Bakery and Shell, the nearest restaurant is", Andrea's Gerrard Street Bakery
"You are looking for an expensive restaurant. Between Red Lobster and Shell, you should go to", Shell
"You are looking for an expensive restaurant. If I were you, between Flaky Tart and Kenzo Ramen I would go to", Flaky Tart
"Someone doesn't like cheap restaurants. Between Rol Jui Seafood Restaurant and Flaky Tart, this person should go to", Flaky Tart
"Between Riverdale Perk Cafe and Flaky Tart, the restaurant with lower price is", Riverdale Perk Cafe
"Between Garden Restaurant and Casey's Bar & Grill, the restaurant at a smaller distance is", Casey's Bar & Grill
"Between Bibab Express and Dim Sum King Seafood Restaurant, the nearest restaurant is", Bibab Express
"Between Poorani Vilaas and Barcelona Tavern, the more affordable restaurant is", Poorani Vilaas
"Between Lahori Taste and Cafe Cocoro, the restaurant at a greater distance is", Lahori Taste
"Between Pho Phuong and Sushi Cafe, the restaurant with lower price is", Sushi Cafe
"Between Andrea's Gerrard Street Bakery and Mymy Chicken, the restaurant at a smaller distance is", Andrea's Gerrard Street Bakery
"I'm looking for an expensive restaurant. Between Peter's No Frills and Loaded Pierogi, I should go to", Loaded Pierogi
"Between Cygnet Coffee and Nikko Sushi, the nearest restaurant is", Nikko Sushi
"Between Garden Restaurant and Richmond Kosher Bakery, the nearest restaurant is", Garden Restaurant
"You don't like cheap restaurants. Between Aroma Espresso Bar and L'Unita Enoteca, you should go to", L'Unita Enoteca
"I'm looking for an affordable restaurant. Between Asuka Japanese Restaurant and Conviction, I should go to", Asuka Japanese Restaurant
"Between Nikko Sushi and Seoulicious, the nearest restaurant is", Nikko Sushi
"Between Omg Oh My Gyro and The Porch Toronto, the restaurant with higher price is", The Porch Toronto
"Between Cocina Economica and Flaky Tart, the nearest restaurant is", Flaky Tart
"Between Casey's Bar & Grill and Populus, the nearest restaurant is", Casey's Bar & Grill
"Between Noah's Natural Foods and Riverdale Perk Cafe, the nearest restaurant is", Noah's Natural Foods
"You are looking for an expensive restaurant. Between Ichiban Sushi and The Calvin Bar, you should go to", The Calvin Bar
"Between Ali Baba's Middle Eastern Cuisine and The Calvin Bar, the restaurant with lower price is", Ali Baba's Middle Eastern Cuisine
"Between Populus and Second Cup, the nearest restaurant is", Second Cup
"Between Pho Phuong and Sweet Trolley Bakery, the restaurant at a smaller distance is", Sweet Trolley Bakery
"You are looking for an affordable restaurant. If I were you, between Shell and Chandni Chowk Restaurant I would go to", Chandni Chowk Restaurant
"Between Loaded Pierogi and Omg Oh My Gyro, the more expensive restaurant is", Loaded Pierogi
"I don't like cheap restaurants. Between Ace's Place Bar Grill Hub and Hue's Kitchen, I should go to", Ace's Place Bar Grill Hub
"I don't like expensive restaurants. Between Riverdale Perk Cafe and Ali Baba's Middle Eastern Cuisine, I should go to", Ali Baba's Middle Eastern Cuisine
"Between Le Tibet and Pizzeria Libretto, the restaurant at a greater distance is", Le Tibet
"You are looking for an expensive restaurant. Between Ali Baba's Middle Eastern Cuisine and Sunnyside Pavilion Cafe, you should go to", Sunnyside Pavilion Cafe
"Between Brussels Bistro and Bamboo Cafe Chinese Restaurant, the more expensive restaurant is", Brussels Bistro
"I don't like cheap restaurants. Between Magic Oven and The Big Carrot, I should go to", The Big Carrot
